,SDSS9,JINGLEID,IDNUM,SDSSID,OBJID,SPECOBJID,PLATE,MJD,FIBERID,RA,DEC,Z,Z_ERR,DL,AGNCLASS,N2HA,O3HB,Z_PP04_N2,Z_PP04_O3N2,Z_MZR,LOGMSTAR,LOGMSTAR_MAGPHYS,LOGMSTAR_MAGPHYS_ERR,LOGMSTAR_GRASIL,LOGMSTAR_WISE,LOGMSTAR_WISE_ERR,LOGMSTAR_CHANG,LOGMSTAR_CHANG_ERR,LOGMSTAR_MPAJHU,LOGMSTAR_MPAJHU_ERR,LOGMSTAR_BC03,LOGMSTAR_BC03_ERR,LOGMUST,CINDEX,AXISRATIO,INCL,PETRORAD_KPC,PETROR50_KPC,RE_R,LOGSFR_MPAJHU,LOGSFR_MPAJHU_ERR,LOGSFR_CHANG,LOGSFR_CHANG_ERR,LOGSFR_IRNUV,LOGSFR_IRNUV_ERR,LOGSFR_IRFUV,LOGSFR_IRFUV_ERR,LOGSFR_MAGPHYS,LOGSFR_MAGPHYS_ERR,LOGSFR_GRASIL,LOGSFR_NUVCE01,LOGSFR_NUVCE01_ERR,LOGSFR_NUVJRM,LOGSFR_NUVJRM_ERR,LOGSFR_FUVCE01,LOGSFR_FUVCE01_ERR,LOGSFR_FUVJRM,LOGSFR_FUVJRM_ERR,AIRX,FUVK,LOGL12UM,LOGMHALO_TEMPEL14,GROUPRANK_TEMPEL14,GROUPCLASS,MORPH_ZOO,MORPH_JINGLE,MORPH_TEMPEL14,DETFLAG_850,F850,F850ERR,SN850,F850_CORR,F850ERR_CORR,LOGL850,LOGL850ERR,F850_BEAM,LOGL850_BEAM,LOGL850ERR_BEAM,SN850_BEAM,LOGLIR_GRASIL,LOGLIR_MAGPHYS,LOGMDUST_GRASIL,LOGMDUST_MAGPHYS,FLAG_RXA,CO_APCOR,RMS_CO21,ICO21,FLAG_CO,LOGLCO21,LOGLCO21_ERR,SNCO21,ALPHACO_A17,ALPHACO_MW,LOGMH2,LOGMH2_ERR,LOGMH2_PRED,FIRST_FLUX,FIRST_FLUX_ERR,HIREFERENCE,HIFLAG,LOGMHI,LOGMHIMS,BDec,BDecerr,HA SNR,HB SNR,logMDust,logMDust uperr,logMDust lowerr,MPA LBdec,MPA LBdec err
147,J143643.42-003401.3,JINGLE137,137,756-301-2-0690-0360 ,1237648720710992232,344533645295380480,306,51637,30,219.180928,-0.567049,0.03699,1e-05,162.90111,1,-0.4501494,-0.26506552,8.682327,8.670773,8.553364,9.551738,9.502,0.10250044,9.55227,9.881023,0.06090586,9.58,0.10500002,9.592396,0.08228111,9.763911,0.14909428,7.6678414,2.1621659,0.7022538,45.89123,7.846083,3.531185,5.2311983,-0.22587991,0.26056314,-0.568,0.145,-0.5040548,0.017288342,-0.6026752,0.01917293,-0.503,0.34,-0.23702638,-0.82390875,0.37638852,-0.61978877,0.07238241,-0.85387194,0.4342945,-0.61978877,0.07238241,0.18802765,3.8346086,8.343063,12.913814,2,3,1,1,1,1,0.0028,0.0019,1.5,0.0026,0.0019,6.879332,0.31736904,0.0,0.0,0.0,0.0,9.810021,9.381115,6.5187716,6.9626536,0,0.9084427,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72,0.0,0.0,0,0,0.0,0.0,0.5053006410598755,0.05527549237012863,23.220462799072266,9.944554328918457,7.371725,0.096948,0.10107200000000001,0.5808254499763401,0.02895538438812656
148,J130014.45+271650.6,JINGLE138,138,5087-301-4-0275-0218,1237667323260895450,2524366341985560576,2242,54153,359,195.060211,27.280727,0.03704,1e-05,163.12726,1,-0.44791004,-0.50000024,8.684773,8.746669,8.614792,9.844041,9.717,0.01,9.963073,10.289508,0.05004859,9.88,0.10500002,9.93202,0.07855892,10.141715,0.14887883,7.9811654,2.5649688,0.37721375,69.075615,6.890701,3.1363606,5.727571,0.2556901,0.24637099,0.032,0.11,0.18598807,0.0069510266,0.10181835,0.009577898,0.057,0.01,0.21561459,-0.0087739155,0.039884187,0.033423774,0.016084978,0.00432137,0.0472994,0.049218025,0.015510516,0.6087285,3.133479,9.216373,11.965135,2,3,1,1,1,1,0.0087,0.0038,3.9,0.0084,0.0038,7.389843,0.19646657,0.0,0.0,0.0,0.0,10.249966,10.1290455,6.940408,7.0576663,0,0.9174695,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.21,0.0,0.0,1,2,9.787479,-0.05656147,0.5311619639396667,0.035286519676446915,34.277732849121094,16.754833221435547,7.829003,0.063163,0.06482,0.6147141467598581,0.02208724040102063
149,J132237.71+321439.4,JINGLE139,139,4599-301-5-0189-0111,1237665227848089711,2377959211536508928,2112,53534,213,200.657123,32.244292,0.03709,1e-05,163.35345,2,-0.19116735,-0.12376156,9.025741,8.708429,8.735283,10.5004015,10.26,0.06500006,10.357976,10.742395,0.048913,10.47,0.089999676,10.456446,0.086241245,10.795806,0.20280269,8.287728,2.3418577,0.923158,22.812141,7.952252,3.9599435,5.0898337,0.3709501,0.28659368,0.392,0.11500001,0.4757809,0.006849514,0.43053392,0.008659524,0.372,0.025000006,0.751299,0.2600714,0.054883372,0.24054925,0.06988646,0.2833012,0.05881071,0.2600714,0.07397324,0.7889277,3.5155628,9.603109,0.0,1,1,1,1,1,1,0.0042,0.006,2.3,0.0035,0.006,7.0108356,0.7445048,0.0,0.0,0.0,0.0,10.443541,10.4413805,6.602569,7.5389504,0,0.8939652,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.51,0.0,0.0,0,0,0.0,0.0,0.3639737665653229,0.051849231123924255,21.215206146240234,7.438879489898682,8.168415,0.046089,0.054185000000000004,0.6602521600292036,0.06099197714124077
150,J132609.41+264612.2,JINGLE140,140,4670-301-4-0034-0140,1237665532243738764,2526668713327880192,2244,53795,543,201.539209,26.770066,0.03714,1e-05,163.57968,1,-0.7097512,0.10589194,8.449514,8.468994,8.518511,9.441572,9.387,0.17250013,9.483043,9.990513,0.055092376,9.49,0.099999905,9.544215,0.07515812,9.642554,0.15759788,7.800303,2.4952428,0.18905182,82.04265,7.2810125,3.0614877,6.169313,-0.046379905,0.23317094,-0.143,0.097500004,-0.28365338,0.015198145,-0.34797236,0.013117414,-0.408,0.060000002,0.04425737,-0.63827217,0.15105894,-0.44369748,0.072382405,-0.63827217,0.16994132,-0.4202164,0.06857281,0.782168,3.7328644,8.843324,11.848629,3,3,1,1,1,1,0.0051,0.0021,2.4,0.0048,0.0021,7.149211,0.19000381,0.0,0.0,0.0,0.0,9.961819,9.612889,6.524146,7.1964526,0,0.9151711,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.07,0.0,0.0,1,2,9.528579,0.08700657,0.5279805660247803,0.04070473834872246,25.515853881835938,15.06239128112793,7.752756,0.064786,0.06869299999999999,0.6067786742213376,0.020594914899873813
151,J132608.93+262837.7,JINGLE141,141,4670-301-3-0034-0044,1237665531706867756,2526672561618577408,2244,53795,557,201.537215,26.47716,0.03715,1e-05,163.62492,1,-0.34401894,-0.4368137,8.807733,8.759694,8.630829,10.001607,9.777,0.03999996,10.395481,10.793991,0.048879232,10.34,0.15500021,10.269299,0.13892841,9.99772,0.17651625,7.850342,1.9467697,0.7010555,45.989285,7.6974115,3.8680918,5.5685244,0.7015701,0.21858305,0.667,0.2525,0.65536726,0.007946613,0.5735677,0.011524035,0.632,0.012500018,1.2241284,0.42488164,0.034286406,0.5250448,0.03759564,0.4297523,0.038747463,0.5390761,0.04142115,0.4608727,2.0533214,9.61895,12.043081,2,3,1,1,1,1,0.0243,0.0058,5.3,0.0231,0.0058,7.8318214,0.109043635,0.0,0.0,0.0,0.0,10.80881,10.523096,7.0571723,7.3328424,1,0.89831364,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.74,4.9433722,0.14362611,1,1,9.624188,-0.37741852,0.5239639282226562,0.024828199297189713,36.95244598388672,25.70849609375,8.08351,0.041247000000000006,0.041373,0.5870388017034252,0.014113744790894367
152,J132957.76+303831.4,JINGLE142,142,4623-301-2-0271-0055,1237665329322065975,2375697789872007168,2110,53467,178,202.490689,30.642056,0.03727,2e-05,164.1679,0,-0.4572779,-99.0,8.674598,-99.0,8.430227,9.569118,9.107,0.01,9.078149,9.300415,0.050618906,9.63,0.099999905,9.627328,0.087649345,9.807441,0.18000151,7.2801614,2.0525079,0.7394853,42.760406,6.4767776,3.157022,4.8197846,-0.4406999,0.30615425,-0.738,0.18,-0.89757246,0.011547779,-0.90794665,0.011519964,-1.138,0.01,-0.77796316,-0.9586073,0.039481316,-0.85387194,0.031021032,-0.92081875,0.036191206,-0.79588,0.027143406,1.0417974,3.5384703,8.27941,0.0,1,1,1,1,1,1,0.0044,0.0022,2.0,0.0043,0.0022,7.1045556,0.22219716,0.0,0.0,0.0,0.0,9.326533,9.066698,7.5890293,7.1061907,0,0.91785693,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58,0.0,0.0,0,0,0.0,0.0,0.3548703193664551,0.05929235741496086,17.334360122680664,6.377282619476318,7.514208999999999,0.106767,0.11598,0.5045036831731418,0.04105053857564116
153,J132657.33+261434.4,JINGLE143,143,5087-301-3-0316-0011,1237667322726711307,2527741568727672832,2245,54208,350,201.738906,26.242889,0.03742,1e-05,164.84679,1,-0.4106551,-0.6029308,8.726693,8.791528,8.706257,10.365836,10.1,0.07999992,10.239531,10.701522,0.048250314,10.41,0.09500027,10.439847,0.08505964,10.6477165,0.17554542,8.573116,2.8797245,0.9057361,25.30708,5.820971,2.5680304,3.077035,0.4194301,0.24231578,0.252,0.122499995,0.43464723,0.0065203304,0.3730346,0.008179393,0.402,0.025000006,0.45024294,0.32633585,0.03892262,0.39619935,0.08895188,0.350248,0.040715106,0.42488164,0.0930631,0.78261304,3.6069157,9.560167,12.043081,1,2,1,1,1,1,0.0087,0.0051,3.9,0.0082,0.0051,7.3884854,0.27010998,0.0,0.0,0.0,0.0,10.459541,10.405175,7.206027,7.298853,0,0.95737183,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.39,0.0,0.0,1,1,9.886204,-0.47963238,0.48211005330085754,0.02316564880311489,46.37826156616211,23.28768539428711,8.035283999999999,0.045515,0.043093,0.597009393518203,0.023450633107323426
154,J131745.65+271302.4,JINGLE144,144,5087-301-5-0301-0126,1237667323799470206,2525545012427515904,2243,53794,551,199.440219,27.217337,0.03761,1e-05,165.7069,1,-0.26421314,-0.6303887,8.915704,8.847176,8.777889,10.703507,10.7,0.01,10.575141,10.69875,0.048598,10.67,0.099999905,10.672891,0.09652519,10.550434,0.26496714,9.330677,2.8103387,0.5387965,58.17319,4.48021,2.125216,2.9471097,0.6523001,0.44425637,0.267,0.17999999,0.35617235,0.0039467053,0.34327444,0.0024964877,0.117,0.01,0.21144399,0.55145,0.057336632,0.55870855,0.020395046,0.6009729,0.058776695,0.60638136,0.02042474,2.5766914,5.338911,9.696799,0.0,1,1,1,1,0,1,0.0088,0.0021,4.2,0.0082,0.0021,7.393006,0.11122175,0.0,0.0,0.0,0.0,10.377901,10.671636,7.777969,7.3195224,0,0.9717965,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.41,2.6722958,0.1545495,0,0,0.0,0.0,0.5608353018760681,0.03176781162619591,49.060523986816406,18.921730041503906,8.175119,0.018993,0.020051,0.7808621124460189,0.03324551084824159
155,J131141.24+262323.5,JINGLE146,146,5115-301-2-0169-0008,1237667442439290888,2525465847590316032,2243,53794,263,197.921863,26.389861,0.03806,1e-05,167.74487,1,-0.5731322,-0.15601917,8.560182,8.596523,8.642487,9.647005,9.822,0.032500267,10.003079,10.577472,0.04881034,9.9,0.07499981,10.001309,0.0800457,9.722529,0.14709781,8.426955,2.4433067,0.44290614,64.7213,4.221536,2.0638313,3.484253,0.4955501,0.21307193,0.612,0.10249999,0.5322411,0.0037027935,0.49945095,0.004504437,0.657,0.034999996,0.65049607,0.5843312,0.076906316,0.5976952,0.021934064,0.6263404,0.079055965,0.6394865,0.022910029,1.3930004,3.2303014,9.748558,0.0,1,1,1,1,1,1,0.0097,0.0022,4.4,0.0093,0.0022,7.458292,0.102736324,0.0,0.0,0.0,0.0,10.637032,10.7409935,7.3601274,7.3100557,0,0.96429807,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87,4.957768,0.144193,1,1,9.890098,0.24309254,0.5532170534133911,0.028847292065620422,35.930599212646484,22.677705764770508,8.063323,0.019035,0.019901,0.6564065361924162,0.019087551363314397
156,J144322.25+010553.2,JINGLE147,147,1458-301-1-0641-0270,1237651735237951758,604690197598201856,537,52027,298,220.842738,1.098119,0.03814,1e-05,168.10733,0,-0.167529,-99.0,9.063774,-99.0,8.775734,10.732745,10.64,0.01,10.549388,10.813979,0.048460282,10.73,0.09499979,10.671176,0.0933857,10.749748,0.22826211,8.900286,2.4011114,0.6565794,49.52704,7.3813796,3.3879142,4.873317,0.9912301,0.4239028,0.797,0.1325,0.40789887,0.0040984107,0.35251278,0.0023952154,0.477,0.01,0.49805146,0.9014583,0.10298828,0.8481891,0.017248575,0.9498777,0.10430867,0.8965262,0.017085189,2.105343,6.666055,9.738703,0.0,1,1,1,1,1,1,0.0445,0.0086,5.9,0.0421,0.0086,8.115966,0.08871574,0.0,0.0,0.0,0.0,10.697223,10.947483,8.194803,7.650793,1,0.9221773,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84,5.266607,0.13374133,0,0,0.0,0.0,0.5111171007156372,0.03466137871146202,51.16115951538086,15.39953327178955,8.344746,0.024148,0.025661,0.8365165689520895,0.035897792961919625
157,J131551.16+263320.4,JINGLE148,148,5087-301-3-0299-0036,1237667322725597220,2525435885898459136,2243,53794,154,198.963166,26.555677,0.03824,1e-05,168.56042,1,-0.39317226,-0.43842334,8.747188,8.74448,8.71217,9.973681,10.13,0.049999714,10.065736,10.522771,0.048665013,10.01,0.07999992,10.073872,0.09540033,10.133938,0.17075051,8.834982,2.213049,0.8243218,34.817665,4.032932,1.8132352,2.3338754,0.5736801,0.082344666,0.447,0.08999999,0.4723321,0.0035347783,0.3681084,0.0020515146,0.202,0.010000005,0.5663637,0.46834734,0.079768375,0.4756712,0.024692329,0.5037907,0.08168548,0.5118834,0.026725814,1.5716242,5.810402,9.711208,0.0,1,1,1,1,1,1,0.0069,0.0021,3.4,0.006,0.0021,7.2721734,0.15200306,0.0,0.0,0.0,0.0,10.6320505,10.596377,7.307266,7.2043915,0,0.9764214,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.55,1.7743512,0.14354853,0,0,0.0,0.0,0.5742995142936707,0.021219545975327492,50.5667610168457,32.04020309448242,7.959642999999999,0.022251,0.021422999999999998,0.6864750474233248,0.018407280000179348
158,J132800.24+315216.4,JINGLE150,150,4623-301-5-0267-0072,1237665330932416584,2377902586687678464,2112,53534,7,202.001031,31.871239,0.03857,1e-05,170.05617,1,-0.34659165,-0.56179696,8.804455,8.798865,8.765045,11.01956,10.49,0.03000021,10.633865,10.979701,0.048216354,11.12,0.09499979,10.764196,0.09802151,10.93281,0.30630097,8.540482,2.544772,0.35324478,70.654434,8.999463,3.9834566,7.0696454,0.5987901,0.06852275,0.607,0.13250002,0.800325,0.0025269014,0.7810422,0.0020440212,0.932,0.012499988,0.7060788,0.9014583,0.0283354,1.0051805,0.013303488,0.94939,0.028790306,1.0530784,0.013451599,2.2445412,4.9510136,10.1046505,11.64204,2,3,1,1,1,1,0.0345,0.0125,7.4,0.0334,0.0125,8.025442,0.16253537,0.0,0.0,0.0,0.0,10.832634,11.055378,8.240986,7.7921815,1,0.8852496,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.69,0.0,0.0,0,0,0.0,0.0,0.6663028597831726,0.051799338310956955,51.92760467529297,13.276951789855957,8.673910000000001,0.029072000000000004,0.030262,0.9257218802656048,0.042808173830069685
159,J142433.17+011038.3,JINGLE151,151,1458-301-1-0610-0074,1237651735235919946,343519895171917824,305,51613,438,216.138223,1.177318,0.03878,1e-05,171.00833,3,0.1567156,0.0007832757,9.720309,8.779898,8.766521,11.250844,11.02,0.05499983,10.783321,11.223886,0.051665366,11.23,0.07000017,11.139729,0.09402275,11.489446,0.13023584,8.544195,2.4213426,0.7669275,40.33279,18.783358,8.515646,10.696741,-0.73292994,0.7770507,-0.748,1.785,0.71015364,0.009642863,0.63475764,0.009790832,0.627,0.0150000155,1.0089209,0.6884198,0.11302335,0.677607,0.025546731,0.7168377,0.12003533,0.7058637,0.026502224,0.62855035,3.7158985,9.85793,12.756962,1,2,1,1,2,1,0.0038,0.0102,1.9,0.0037,0.0102,7.074747,1.1972443,0.0,0.0,0.0,0.0,11.115926,10.682507,7.8960557,8.245019,0,0.7167691,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,0.0,0.0,1,1,10.584838,-0.6660061,0.2097741812467575,0.06349781900644302,7.785276412963867,3.648416757583618,8.633479,0.043489,0.042243,0.46053921229256656,0.1242237351843138
160,J132115.52+333732.0,JINGLE153,153,4576-301-3-0533-0029,1237665128012644381,2378001267856271360,2112,53534,366,200.314674,33.625572,0.03886,1e-05,171.37115,1,-0.4972152,-0.4025225,8.632818,8.6996975,8.536842,9.709377,9.447,0.09249973,9.613622,10.20864,0.04948774,9.74,0.099999905,9.7788925,0.07712269,10.005027,0.15527683,7.91002,2.2450414,0.734209,43.214703,5.050702,2.4443855,3.557376,0.12512009,0.22608419,-0.008,0.0925,0.15681653,0.006698946,0.115767285,0.008719825,0.117,0.045,0.4575983,-0.004364801,0.070189,-0.05551733,0.019740658,0.025305841,0.07374813,-0.031517047,0.018679332,0.8145034,2.9435234,9.254048,12.369746,1,2,1,1,1,1,0.0048,0.0019,2.6,0.0045,0.0019,7.1615987,0.18336879,0.0,0.0,0.0,0.0,10.461795,9.968203,7.079772,7.452093,0,0.95251536,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.18,0.0,0.0,0,0,0.0,0.0,0.5670574903488159,0.03209801763296127,38.41916275024414,19.894521713256836,7.799028999999999,0.045406999999999996,0.045835,0.6128025399375427,0.01989819959024819
161,J115705.93+010731.8,JINGLE154,154,745-301-6-0137-0107 ,1237648722841043066,320981561388328960,285,51930,364,179.274744,1.12552,0.03955,1e-05,174.5021,2,-0.116213456,-0.4435377,9.150601,8.8347435,8.731812,11.2197895,11.25,0.01,11.089619,11.282713,0.048295755,11.2,0.10500002,11.091106,0.09398699,-99.0,-99.0,9.537454,2.686319,0.44202906,64.77992,7.0536246,3.1380615,4.966248,1.3554502,0.3905131,1.002,0.19,1.067575,0.0024712635,1.0562413,0.002033435,1.027,0.01,1.9383624,1.4044917,0.0569819,1.3293979,0.016069913,1.4546925,0.05716407,1.379668,0.016125243,3.278293,6.518273,10.408763,11.544068,1,2,1,1,1,1,0.0501,0.0184,8.7,0.0472,0.0184,8.198054,0.16930123,0.0,0.0,0.0,0.0,11.7511215,11.441538,8.059029,8.236033,1,0.93245095,0.0018794,7.6429,1,9.613228,0.041535735,19.079918,2.982812,4.35,10.348627,0.041535735,10.01,8.648952,0.18106693,1,1,9.980634,-1.2391558,0.44706591963768005,0.016580985859036446,70.0667953491211,29.212045669555664,8.885516,0.017433,0.019291,0.8812345087736767,0.03470155272926173
162,J121948.26-005231.6,JINGLE155,155,756-301-1-0462-0028 ,1237648720159178780,324297139876292608,288,52000,138,184.951095,-0.875445,0.0396,1e-05,174.72913,3,0.140453,0.14161761,9.680862,8.729627,8.778748,11.060812,10.76,0.07999992,10.671264,10.989036,0.04833547,11.03,0.075000286,10.961209,0.091911316,11.204269,0.13358703,8.706885,2.544967,0.6661588,48.7807,9.94296,4.548621,5.828438,-0.5702599,0.6810895,-0.698,1.8875,-99.0,-99.0,-99.0,-99.0,0.497,0.03750001,0.7351742,0.39619935,0.06278957,0.31175384,0.025422117,0.44715804,0.06514417,0.36361197,0.024440814,-99.0,,9.636404,12.86502,1,2,1,1,0,1,0.0219,0.0063,4.1,0.0218,0.0063,7.863698,0.12550712,0.0,0.0,0.0,0.0,10.664415,10.480007,7.2074413,7.7232094,0,0.8934731,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.61,0.0,0.0,0,0,0.0,0.0,0.37766796350479126,0.0864664763212204,11.307948112487793,4.735301494598389,8.322173,0.0451,0.047017,0.6230932513623116,0.09417069661149621
163,J132443.68+323225.0,JINGLE156,156,4599-301-6-0192-0016,1237665228385157136,2377947116908603392,2112,53534,169,201.182003,32.540287,0.03978,1e-05,175.54643,2,-0.1972555,-0.18866634,9.016142,8.727251,8.775734,10.852154,10.64,0.049999714,10.662351,11.135653,0.048870966,10.84,0.07999992,10.854107,0.088961124,10.69038,0.1596107,8.485737,2.6162696,0.47760043,62.38677,15.6200905,5.852832,7.294538,1.10405,0.27226087,1.212,0.1325,0.9080759,0.0049023717,0.86841124,0.004542995,0.992,0.014999986,1.1148292,0.9708116,0.057596274,1.049218,0.016286042,1.0132587,0.058973055,1.0930713,0.016474448,1.3614386,3.8820848,10.143462,13.30719,1,2,1,1,1,1,0.0402,0.0086,7.2,0.036,0.0086,8.085597,0.103748135,0.0128999995,7.6398845,0.09089885,4.7777777,11.109827,11.155336,7.8353543,7.7985816,2,0.86838526,0.00675,2.897,1,9.197004,0.0892843,5.280368,4.138006,4.35,9.932404,0.0892843,10.19,8.678009,0.14468865,0,0,0.0,0.0,0.6123871803283691,0.018394721671938896,68.36904907226562,38.115482330322266,8.437043,0.027616,0.030847000000000003,0.7197141132089414,0.019135996674256365
164,J132515.15+324016.1,JINGLE157,157,4576-301-1-0539-0142,1237665126939295886,2377944368129533952,2112,53534,159,201.313155,32.671138,0.03984,1e-05,175.81892,1,-0.3051459,-0.40126306,8.858786,8.760757,8.777821,10.888956,10.84,0.075000286,10.777577,10.920122,0.04836153,10.86,0.07999992,10.84392,0.0949254,10.910406,0.22401208,8.721257,2.512262,0.34776872,71.015175,10.407361,4.773783,8.2322645,0.2427301,0.26212177,0.057,0.3125,0.30667305,0.0055826297,0.27343035,0.0036534227,0.177,0.0625,0.25113142,0.50920254,0.034958687,0.4345689,0.020756721,0.5563025,0.036191206,0.48144263,0.021499727,1.9475534,5.9703913,9.675854,13.30719,3,3,1,1,1,1,0.0041,0.0069,2.7,0.0036,0.0069,7.0869446,0.83239776,0.0,0.0,0.0,0.0,10.43976,10.691435,7.983823,7.5946136,0,0.85524035,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0,0,0.0,0.0,0.5191382169723511,0.05161832273006439,35.88284683227539,10.477190017700195,8.534211,0.048158,0.050033999999999995,0.7208857684734402,0.04290523002945027
165,J134113.58+302327.4,JINGLE158,158,4599-301-2-0217-0196,1237665226239312068,2357765311421245440,2094,53851,476,205.306591,30.39096,0.03998,1e-05,176.45483,1,-0.68510634,0.01416687,8.467739,8.506232,8.524643,9.19822,9.407,0.07499981,9.359842,9.847067,0.06704663,9.18,0.06500006,9.236258,0.08495712,9.198128,0.32430732,7.5271397,2.2944615,0.5395429,58.12087,7.5826225,3.5134022,4.736504,0.045150094,0.25767577,-0.098,0.0575,-0.16464421,0.010936555,-0.255347,0.014987263,-0.353,0.075,-0.32209256,-0.39794,0.16286044,-0.5228787,0.057905927,-0.38721615,0.19066587,-0.537602,0.05990269,0.26304457,2.7689826,8.612638,12.382789,5,3,1,1,1,1,0.0071,0.0026,2.7,0.007,0.0026,7.3788757,0.16130938,0.0,0.0,0.0,0.0,9.695281,9.46746,7.8554955,6.968296,0,0.93294847,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0,0,0.0,0.0,0.4981244206428528,0.04501035064458847,17.673717498779297,14.19412899017334,7.811232,0.091941,0.108703,0.5244942467978734,0.01500928010822342
166,J132509.71+320051.9,JINGLE159,159,4623-301-5-0263-0007,1237665330932154375,2375741770337118208,2110,53467,338,201.290462,32.014417,0.04023,1e-05,177.59065,2,-0.14746161,0.011301397,9.097026,8.679195,8.762043,10.535337,10.46,0.0149998665,10.315498,10.684325,0.04824645,10.5,0.08500004,10.540071,0.09116936,10.493724,0.14764981,8.836018,2.4990134,0.93573976,20.836958,6.0027065,2.6396618,2.9156394,0.5637901,0.29389936,0.517,0.15,0.3933924,0.003908779,0.3711447,0.0045043593,0.337,0.019999996,0.70088553,0.39093512,0.045901038,0.5611014,0.014317401,0.4345689,0.04790013,0.607455,0.013940316,1.7637904,4.644546,9.681393,0.0,1,1,1,1,0,1,0.0049,0.002,2.5,0.0039,0.002,7.1304154,0.22271514,0.0,0.0,0.0,0.0,10.66744,10.662569,7.262619,7.3825574,1,0.9603006,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.61,0.0,0.0,0,0,0.0,0.0,0.5775115489959717,0.027972202748060226,54.0586051940918,22.339303970336914,8.063801,0.021234,0.021535,0.6863906708086532,0.022592557740333728
167,J120446.29-000055.3,JINGLE161,161,756-301-3-0437-0125 ,1237648721231282301,322127803417913344,286,51999,438,181.192874,-0.015384,0.04043,1e-05,178.49959,1,-0.5202149,-0.3078659,8.609899,8.662047,8.520048,9.408905,9.392,0.057500362,9.461493,9.82468,0.057798628,9.41,0.09500027,9.4934,0.09611845,9.51361,0.13549592,7.8940372,2.2249398,0.7252948,43.973885,4.7225337,2.216539,2.8228133,-0.2988799,0.17116149,-0.343,0.10250001,-0.4547035,0.011350485,-0.55720294,0.01073251,-0.528,0.05249998,-0.3278035,-0.7447275,0.12063735,-0.4685211,0.051093467,-0.7447275,0.14476481,-0.44369748,0.04825494,0.54672045,3.6574337,8.587945,0.0,1,1,1,1,1,1,0.0034,0.0023,1.5,0.0033,0.0023,7.0622993,0.3026901,0.0,0.0,0.0,0.0,9.7192335,9.551694,6.4279833,7.3653007,0,0.96931386,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0,0,0.0,0.0,0.5156571865081787,0.04172820225358009,26.536211013793945,13.964082717895508,7.780975,0.16736600000000001,0.307623,0.5494050715852506,0.018707816969582142
168,J114103.60+014331.7,JINGLE162,162,1462-301-2-0333-0054,1237651752934506550,578792300163917824,514,51994,290,175.265029,1.725497,0.0406,1e-05,179.27245,1,-0.42094922,-0.8693208,8.714873,8.873479,8.770203,10.624707,10.55,0.07999992,10.567036,10.93657,0.04839973,10.65,0.089999676,10.657995,0.08668852,10.8027935,0.16333932,8.80157,2.4500194,0.7765583,39.452457,7.000548,3.2160988,3.9265172,0.7633801,0.19757661,0.747,0.1275,0.7236573,0.003768534,0.67045003,0.0038455091,0.597,0.03250003,1.1733185,1.0670708,0.24971002,0.51454777,0.031874824,1.1132747,0.2526135,0.5477747,0.031987697,1.3761823,4.133872,9.95881,0.0,1,1,1,1,1,1,0.0125,0.0031,4.0,0.011,0.0031,7.5889306,0.12239208,0.0,0.0,0.0,0.0,11.095206,10.775902,7.463745,7.745231,1,0.9409861,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,1,2,9.739274,-0.8854332,0.5288146734237671,0.029405534267425537,43.25485610961914,19.773488998413086,8.442247,0.072309,0.099927,0.7110338870175852,0.02875253109727448
