,Unnamed: 0,Unnamed: 0.1,Z,Z err,H alpha flux,H alpha flux error,H beta flux,H beta flux error,BDec,BDec Err,objid,expAB_r,RA,DEC,StarMass,StarMass P16,StarMass P84,SFR,SFR P16,SFR P84,SFR err,SFR FLAG,SFR ENTROPY,GALAXY CLASS,12+LOG OH,12+LOG OH P16,12+LOG OH P84,12+LOG OH err,EB-V,NUMID,Inclination
6690,12924,103727,0.026865182,1.3639321e-05,95.42707,1.6511619999999998,27.087294,1.6411003,0.546906,0.007767368316007213,587724241235017883,0.6598622,60.918213,-5.6640725,9.6339655,9.557087,9.727384,-0.37876108,-0.68100554,-0.08799009,-0.38449782,0.0,-4.7210462140700145,1,8.784869,8.72615,8.834482000000003,8.780315,0.087378085,12924,48.71063577203342
6692,12927,103757,0.038179673,7.641352e-06,687.6139999999998,6.068357,148.61446,3.3736234,0.6652836,0.002286127330946008,587727179013750967,0.149506,63.120693,-5.734264,10.087921,10.00795,10.1873665,0.2525926,0.088961005,0.44789183,0.26842642,0.0,-3.930681583886383,1,9.049816,9.042863,9.056769,9.049816,0.07717238,12927,81.40170037002085
6693,12928,103769,0.056168336,9.587967e-06,263.21338,3.016238,57.85390500000001,2.2896411,0.65797526,0.003933019954299044,587724240698998990,0.323992,62.96108,-5.95786,9.865022,9.793644,9.957737,0.071883015,-0.17991625,0.39831465,0.1091992,0.0,-4.689486339553191,1,8.8614,8.84425,8.875963,8.860106,0.07432002,12928,71.09548319809808
6694,12929,103773,0.032241072999999995,5.6281309999999985e-06,1684.7526,11.017629,517.3475,5.713971599999999,0.5127537999999999,0.0017117767825817025,587724240698998879,0.8850911,62.932026,-5.9164248,9.242143,9.2006235,9.302014,-0.04727642,-0.24287632,0.18632308,-0.028276622,0.0,-4.179309424261044,1,8.708843,8.701255999999999,8.71643,8.708843,0.0738982,12929,27.737265820012524
6696,12932,103803,0.038882658,9.341418e-06,83.40456,1.8743495,27.90066,1.7236706999999998,0.47557533,0.009550682405150031,587724240698933454,0.5221704,62.767033,-5.8045545,9.003636,8.936696000000003,9.092466,-0.6005555,-0.87621146,-0.29441467,-0.5853130999999999,0.0,-4.7058656818328,1,8.522002,8.306078,8.619019,8.462548,0.08255312599999999,12932,58.522049438501455
6697,12933,103805,0.03855423,1.267059e-05,165.8999,2.9001722,41.713634000000006,2.4371107000000003,0.59956807,0.006659362914594693,587727177939681409,0.3696792,62.504375,-6.665638,10.052849,9.959231,10.153211,-0.7115754,-1.0247475,-0.389706,-0.70722675,0.0,-4.729210235930736,1,8.959353,8.910419000000003,8.986517999999998,8.948469000000003,0.113636546,12933,68.30416591861024
6699,12936,103840,0.038277835,9.920918e-06,378.7292,3.5051742,97.09188,2.3588033,0.5911459,0.0028945017643990864,587724240698736846,0.5117198000000001,62.292774,-6.0005836,9.275607,9.204864,9.366152,-0.44603008,-0.6171965,-0.2356459,-0.4264212000000001,0.0,-4.048223663551197,1,8.782156,8.764009,8.795841000000001,8.779925,0.07304338,12936,59.22154719852534
6700,12937,103841,0.049508806,6.4164688e-06,210.75746,2.643617,63.215904,1.9876119,0.5229566,0.004409645897070315,587724240698736836,0.7731099,62.2699,-5.965294,9.308331,9.236951,9.408522,-0.2340425,-0.45059037,0.06292143,-0.19383447,0.0,-4.484725290150084,1,8.679651,8.642809,8.703769,8.673288000000001,0.07426068,12937,39.36601753273624
6701,12938,103880,0.016090468,1.1126598e-05,2591.9673,17.614639999999994,645.3887,7.371283,0.60380816,0.0014371850611318714,587724241235280046,0.5082344,61.56134,-5.6519010000000005,10.046247,9.946675,10.149039,0.0066062426,-0.15729620000000002,0.3286713,0.085687555,0.0,-4.202639188361381,1,9.150138,9.143245,9.157031,9.150138,0.07480188,12938,59.45370458236271
6702,12939,103892,0.038031336,8.771208e-06,122.54496,2.1128767,38.506454,2.022244,0.5027619000000001,0.0075431040121204645,587727177939353754,0.8340337,61.84804499999999,-6.686404,9.472147,9.408836,9.562513,-0.22688013,-0.49958506,0.07320444,-0.21319032,0.0,-4.6419738464326965,1,8.711328,8.663527499999999,8.761377,8.712452,0.098022684,12939,33.484645897431825
6703,12940,103900,0.037640795,9.082123e-06,183.63922,2.5967653,46.746243,2.2535748,0.59421873,0.0055540927102147464,587724240161603682,0.21069290000000002,61.769344,-6.5672636,9.942752,9.879383,10.031843,0.1714691,-0.10794866,0.46160734,0.17682934,0.0,-4.694269553735071,1,8.853462,8.823638,8.905617,8.864628,0.11074628,12940,77.83703896442191
6704,12941,103918,0.059491175999999986,7.3626584e-06,246.25714,3.7673857,64.12816,3.2451117000000003,0.58434004,0.005978838952181096,587727177939157186,0.7701299,61.39284,-6.7143717,10.188007,10.111291,10.282946,0.30754733,0.07727276,0.5772727,0.32727274,0.0,-4.4095270896103145,1,9.011916,8.990984,9.0556345,9.02331,0.08350260000000001,12941,39.634444807827784
6705,12942,103925,0.05672140000000001,1.0604018e-05,506.60315,5.1148763,126.36132,3.2670166000000003,0.60305375,0.0030066827782902106,587727178476093655,0.7339419,61.479965,-6.3520694,10.277445,10.184971,10.37003,0.19250655,0.06818189999999999,0.33361444,0.20089817,0.0,-3.5103066349858127,1,9.12923,9.121869,9.13659,9.12923,0.09153071,12942,42.782116502164726
6707,12945,103948,0.027099662000000004,1.438361e-05,69.73867,1.7141768,20.67882,1.9475216,0.5279479,0.012534360978565988,587727178476027938,0.7621988000000001,61.219852,-6.3011975,9.1208515,9.035959,9.219929,-1.0762120000000002,-1.4205035,-0.75127554,-1.0858896,0.0,-4.876947770535249,1,8.5546,8.459396,8.644903,8.55215,0.08675632,12945,40.341575437526636
6708,12946,103953,0.038357478,4.9805302999999985e-06,841.49054,5.826689,218.0542,3.5216331,0.5864848000000001,0.0019775228177107977,587727179549638762,0.470765,60.859276,-5.491842299999999,9.322514,9.257169,9.413061,-0.1808324,-0.26866743,-0.06419333,-0.16643038,0.0,-3.116489204192398,1,8.736421,8.724664,8.752994000000001,8.738828999999999,0.094263025,12946,61.916034196315074
6709,12947,103970,0.037852354,1.3005598e-05,79.18941,1.7061484,24.957672,1.8964125,0.501463,0.010810400077229457,587727180623577209,0.5708433,61.255447,-4.6955996,9.276546000000002,9.205137,9.3689375,-0.5759529,-0.87916666,-0.26218270000000005,-0.57067466,0.0,-4.852705244598512,1,8.654592999999998,8.573949,8.721860000000001,8.647903999999999,0.10369975,12947,55.190947415843276
6712,12952,104035,0.037783977,1.2781302e-05,93.548584,1.7657145,25.463144,1.7425794999999995,0.56512517,0.008391888762329887,587727180087033919,0.33915759999999995,62.007225,-4.9627223,9.685036,9.6200075,9.769891,-0.061283804,-0.60522383,0.29093418,-0.15714483,0.0,-5.26865986856166,1,8.848655,8.79536,8.901617,8.848488,0.09428206,12952,70.17444117115474
6713,12953,104081,0.03831889,6.321664e-06,409.90094,3.2166438,111.40441,2.1123557,0.5657765,0.0024221648648834523,587724241235738757,0.5665309000000001,62.502274,-5.425113,9.214872,9.139145,9.309959,-0.56991196,-0.6943107,-0.3995764,-0.54694355,0.0,-3.645417532606911,1,8.821544,8.806777,8.835916000000003,8.821346,0.07849553,12953,55.49133259017981
6714,12954,104092,0.039573137,1.0737582e-05,52.058105,1.4593676000000002,13.941324,1.4418069,0.5721843000000001,0.012462330064895062,587724242309480682,0.8448608,62.36050400000001,-4.6569150000000015,9.002138,8.944001,9.08357,-0.38252282,-0.66477275,-0.05939205,-0.3620824,0.0,-4.822060261300748,1,8.388844,8.271125999999999,8.487352,8.379239,0.09266462,12954,32.34297518331228
6716,12957,104124,0.037825588,4.706898400000002e-06,1057.2037,7.459803599999999,182.51736,2.9676738,0.7628545,0.0013289537130494384,587724241235935475,0.3429177,63.05193000000001,-5.482006,10.655105,10.5151005,10.815666,0.06932015,-0.024999859,0.17541984,0.07520999,0.0,-3.1120457031753306,1,8.93078,8.923249,8.938312,8.93078,0.07926448,12957,69.94526384664022
6717,12958,104134,0.030179825,1.3851617e-05,48.86731,1.4059441,14.1906,1.4281248,0.53701764,0.013200518724684343,587727180087492915,0.7305151999999999,63.048122,-4.8742065000000006,9.193015,9.1277485,9.280487,-0.43237814,-0.76118416,-0.12842645,-0.4448053,0.0,-4.889487065585915,1,8.427414,8.260239,8.566823,8.41353,0.048394017,12958,43.07039751046191
6718,12959,104145,0.052875172000000005,1.0326808e-05,79.3167,2.2011726,23.697533,1.9289492,0.52466154,0.011158828905855385,587725074989253030,0.7541317,132.85365,0.024599213,9.132564,9.080528,9.198374,-0.45873,-0.7983658,-0.18248725,-0.4904265,0.0,-4.72376312958312,1,8.604465,8.420521,8.704596,8.562558000000001,0.031767756,12959,41.050442631870645
6719,12960,104146,0.052712765,6.7239175e-06,224.26573,3.4307213,72.29143,2.575909,0.4916761,0.005428567753036256,587725074452316589,0.5489261,132.70244,-0.21549228,9.295363,9.219563,9.405316,-0.24731307,-0.45486304,0.06060615,-0.19712844,0.0,-4.4131285118867485,1,8.728023,8.684123,8.757197999999999,8.720661,0.0298629,12960,56.706629903931656
6723,12971,104204,0.052004453,1.0118234e-05,78.87021999999997,2.1615655,23.19149,1.8420027,0.5315844,0.0107297438079721,588848900428792263,0.9093958000000001,132.63876000000002,0.29252732,9.270699,9.203661,9.360975,-0.49626037,-0.7666666,-0.2132274,-0.489947,0.0,-4.666503401265691,1,8.713073,8.64213,8.798377,8.720253,0.039190747000000005,12971,24.578011346183427
6724,12972,104213,0.05580667,8.324207e-06,161.05981,2.8389988,39.718525,2.1212258,0.6079941,0.006023336312552719,588848899354526190,0.7536129,131.47765,-0.5978186,9.674608,9.607039,9.762401,-0.028063565,-0.27419340000000003,0.25056493,-0.011814237,0.0,-4.554010394660813,1,8.792047,8.722682,8.827264999999997,8.774973,0.027372856,12972,41.09568480157538
6725,12973,104214,0.050904796,1.2506481e-05,105.123055,2.425676,33.35298,2.0930188000000003,0.49856332,0.009212905266173141,588848899354591640,0.8812793,131.6245,-0.5882641,9.783069,9.716779,9.8699665,-0.009539419,-0.34741926,0.33892208,-0.0042485893,0.0,-4.974228041826843,1,8.874036,8.825609,8.940764999999997,8.883187,0.024234556,12973,28.20292824718121
6726,12974,104222,0.052184900000000006,1.2420935e-05,67.53756,2.0879326,21.883173,1.7760975,0.48943508,0.012221515192655451,588848899891462540,0.2639287,131.58167,-0.09595469,9.6397705,9.557838,9.732799,-0.39851493,-0.72531635,-0.085087605,-0.40520197,0.0,-4.862966246844256,1,8.802099,8.707911,8.863852,8.785881,0.02950205,12974,74.69669430018573
6728,12977,104231,0.043181643,7.5168214e-06,642.89996,6.445434,152.25563,3.4940467000000006,0.62557006,0.002575723990742921,587726031690793263,0.639787,132.30576000000002,0.85186255,10.231376,10.153576,10.327816,0.3465437,0.15653858,0.5902596999999999,0.37339914,0.0,-4.169523117935071,1,9.070111,9.063014,9.0772085,9.070111,0.03398803,12977,50.224061540369604
6729,12978,104241,0.051905200000000006,1.18212865e-05,88.64984,2.291512,20.664633,1.8258225,0.6324503,0.009319614571404379,588848900428595547,0.5565668,132.11856,0.27207977,9.924822,9.8295965,10.021585,-0.76021016,-1.0549723,-0.46933693,-0.7621545999999999,0.0,-4.624295790299706,1,8.778898,8.697156,8.840824000000003,8.768989999999999,0.038251743,12978,56.18129998121614
6730,12979,104242,0.045407355,1.2907335e-05,65.82786,4.41415,14.851679999999998,1.7231685,0.64663416,0.013130561150208726,588848900965335466,0.5304106,131.92696999999998,0.68221945,9.544917,9.458684,9.640543,-0.5304998000000001,-0.87472224,-0.18108104,-0.52790165,0.0,-4.952868430119527,1,8.656869,8.563787,8.735031,8.649409,0.040930595,12979,57.96679838657933
6732,12984,104288,0.057256714000000014,9.1385955e-06,441.0475,5.3569345,122.300606,3.010894,0.5570568,0.0033059830445261213,588848899354395009,0.528827,131.07828,-0.51867604,9.850582,9.758017,9.947182000000002,-0.16664326,-0.29030922,0.007722011999999999,-0.14129360000000002,0.0,-3.667951339851054,1,8.973581,8.9640465,8.988286,8.976166000000003,0.038750656,12984,58.0737658452828
6734,12987,104295,0.051002335,9.905214e-06,56.47049000000001,1.8655244,21.638702,1.7288449,0.41659033,0.014387682995744932,588848899891135213,0.5804041,130.85347,-0.0535832,9.15864,9.103536,9.227599,-0.39123717,-0.8695312,-0.055208102,-0.46236965,0.0,-5.155287856106369,1,8.367719000000001,8.184497,8.553658,8.369078,0.038779866,12987,54.521030099170105
6735,12988,104299,0.052516997,1.1815322e-05,114.02826,2.4382694,30.59372,1.9227129,0.5713802,0.007735216396705727,588848899354329608,0.3980308,131.02625,-0.42260176,9.782556,9.705106,9.873661,-0.24842407,-0.5508472,0.05215068,-0.24934825,0.0,-4.7262188207607885,1,8.867118,8.82137,8.9128685,8.867119,0.028272457,12988,66.54486813687063
6737,12991,104321,0.051890872000000005,1.7493732e-05,125.46799,3.4012473,33.46,2.4322176,0.5740069999999999,0.008985256231498812,588848899891069247,0.44020410000000004,130.61362,-0.14516404,10.699996,10.611875,10.797809,0.41976145,0.15573134,0.7112246999999999,0.433478,0.0,-4.58335611591299,1,9.133011,9.05152,9.245437,9.1484785,0.030328162,12991,63.88309575695162
6739,12994,104337,0.050739147000000005,1.1120682e-05,89.20198,2.3518647999999995,28.704361,2.1578708,0.4924266,0.01113335333208104,587725075525075295,0.3703411,130.35586999999998,0.618768,9.392257,9.320093,9.491987,-0.284606,-0.53577054,-0.0099999765,-0.27288526,0.0,-4.534003374094578,1,8.752683,8.695996000000001,8.829098,8.762547,0.042964425,12994,68.26334466304326
6740,12995,104347,0.051009155999999986,1.2556505e-05,102.41744,2.6205568,28.46259,2.3823726,0.55609953,0.01056377333217739,587725075525074993,0.4811794,130.35114,0.53025603,9.536238,9.459721,9.638539,-0.31035218,-0.50999993,-0.06645279400000001,-0.28822637,0.0,-4.2608521111037465,1,8.816571000000003,8.732555,8.870723,8.801639999999997,0.043087475,12995,61.237541149036595
6741,12996,104349,0.041824296,7.3332544e-06,611.8347,7.6277027,103.709,3.9144635,0.77081764,0.0029262199520731893,587725075525009611,0.5210927,130.28389,0.5760483000000001,10.259076,10.161803,10.3515215,0.50818187,0.37698022,0.65013707,0.5135586,0.0,-3.4578401189553567,1,8.99858,8.985871000000003,9.042221,9.014046,0.046381563,12996,58.5944237691005
6743,13001,104390,0.025375271,7.551563599999998e-06,1868.042,16.669052,336.12924,7.1701727,0.7448804,0.0018069393034712844,587726033300881540,0.9223818000000001,131.11855,2.0639582,10.312075,10.22135,10.404874,0.5245854,0.41197762,0.65840465,0.5351911,0.0,-3.386611450236371,1,9.168572,9.13807,9.177598,9.157834,0.085319094,13001,22.723193199481145
6745,13011,104474,0.04397579,6.493878e-06,818.1024,8.532665,168.77743999999996,3.6687229,0.6854933000000001,0.002160149830507712,587727943488897441,0.7804665,131.38358,1.293322,9.923498,9.852619,10.01201,0.16211879,0.002130051,0.37811157,0.19012082,0.0,-3.991513869598285,1,8.852905,8.843959,8.866152,8.855055,0.040419415,13011,38.69669243345352
6747,13015,104502,0.05804727,8.335501000000001e-06,163.38756,2.6702552,49.429794,2.0297942,0.5192302,0.0058069171527372395,587726032227467459,0.9040002,131.79865,1.1307627,9.44378,9.38335,9.534429,-0.11146612,-0.6126581999999999,0.24520202,-0.1837281,0.0,-5.100271338455883,1,8.810432,8.744651,8.834995,8.789824000000001,0.039501585,13015,25.311038352465523
6750,13023,104523,0.04333871,8.426954e-06,104.11731,2.1641812,24.071085,1.7518183,0.6360273,0.0075993888890998436,587726032764535245,0.538459,132.25578000000002,1.573944,9.318471,9.213249,9.436013,-0.88362074,-1.1751983,-0.5329267,-0.8540625,0.0,-4.694136481933002,1,8.593908,8.428385,8.671380000000001,8.549883,0.037274927,13023,57.42120220907964
6751,13024,104524,0.03987019,7.254149e-06,186.90466,2.7960367,58.046776,2.1322622000000004,0.50784206,0.00534966352691629,587726032764404071,0.6780401,132.03545,1.566037,9.2663555,9.199613,9.356835,-0.47578683,-0.7095434,-0.19064318,-0.4500933,0.0,-4.512771093789,1,8.571672999999999,8.535273,8.606227,8.570749000000001,0.035382815,13024,47.30932126627537
6752,13025,104526,0.04533625,6.619880400000002e-06,1725.106,14.172195,511.99225,6.705473,0.52755237,0.001992721606569424,587727943489159422,0.5741679,131.9747,1.3628573,9.653398,9.574132,9.778521,0.026320232,-0.10524745,0.2254349,0.060093723,0.0,-3.766712746607472,1,8.994698,8.984636,9.014584,8.99961,0.036731962,13025,54.95861947120995
6753,13026,104528,0.0283389,8.545995e-06,218.32568,3.1650636000000003,61.980064,2.3742657000000005,0.5468528,0.005049792186823426,587727942952353899,0.9609110999999999,132.11066,1.0661208999999998,9.83147,9.758854,9.927718,-0.14307366,-0.75609756,0.27518523,-0.24045616,0.0,-5.4016029441480935,1,8.818379,8.800725,8.858394,8.829559,0.03630214,13026,16.07271625770959
6755,13030,104549,0.034241766,8.666686999999999e-06,113.36593,2.1505487000000003,31.370186,1.8570535,0.55796546,0.007470547855076101,587727943489355851,0.6606755,132.34201000000002,1.4226024,9.364515,9.283534,9.457928,-1.0219424,-1.5353535,-0.29473665,-0.9150451,0.0,-5.4244392190517985,1,8.64901,8.585817,8.692269999999999,8.639044,0.0376956,13030,48.648589373129084
6761,13042,104637,0.041334577,9.118755e-06,164.60273999999995,3.08035,43.87036,1.7604953999999997,0.57426584,0.005125204721701216,587726031691514187,0.1584884,133.94456,0.80159104,9.364552,9.27705,9.459884,-0.73943293,-0.9903101,-0.4619511,-0.7261306,0.0,-4.4915509709361325,1,8.740561999999999,8.714456,8.806874,8.760665,0.04984364,13042,80.8808315627163
6762,13043,104678,0.050424658,7.039048e-06,505.90048,4.7761636,87.56474,2.2853775,0.7617358,0.0020863133075194698,588848900429185386,0.929099,133.4433,0.21454148,10.710284,10.616054,10.830425,0.57806456,0.39730546,0.82302326,0.61016434,0.0,-4.1725917772304415,1,8.996413,8.985213,9.050854,9.018034,0.04265535,13043,21.705201635427603
6763,13044,104680,0.028156279,7.864971e-06,822.5449,6.4204345,149.75887,2.921339,0.7397670999999999,0.001661334468926211,588848900429185446,0.25002420000000003,133.49454,0.35003716,10.253547,10.163514,10.351757,0.19031888,0.07377746,0.3280822,0.20092984,0.0,-3.4601542150836337,1,9.110003,9.103191,9.116816,9.110003,0.04800428,13044,75.52105577864477
6765,13049,104699,0.039712783,7.19039e-06,116.34632,2.2032557,36.819492,1.775381,0.4996749,0.007119856939965497,587726031691317714,0.8100244000000001,133.43407,0.80359614,9.202526,9.132127,9.2960205,-0.5750781999999999,-0.93739825,-0.26289470000000004,-0.6001465,0.0,-4.907655771513372,1,8.526532000000001,8.297228,8.6065445,8.451886,0.046192117000000005,13049,35.90168456904519
6767,13052,104721,0.051430803,5.031706e-06,186.34877,3.3796660000000003,79.92734499999997,2.4520051,0.3676311,0.006638424056099079,588848900428923253,0.8776193999999999,132.92088,0.41210526,9.830985,9.728976,9.922205,-1.3260185,-1.4205449,-1.07125,-1.2458973999999998,0.0,-3.3974206267839886,1,8.295767999999999,8.216494,8.402579,8.309536,0.033986066,13052,28.64348695257323
