,Unnamed: 0,Z,Z err,H alpha flux,H alpha flux error,H beta flux,H beta flux error,BDec,BDec Err,objid,expAB_r,RA,DEC,StarMass,StarMass P16,StarMass P84,SFR,SFR P16,SFR P84,SFR err,SFR FLAG,SFR ENTROPY,GALAXY CLASS,12+LOG OH,12+LOG OH P16,12+LOG OH P84,12+LOG OH err,EB-V,NUMID,Inclination
12455,99662,0.053072885,1.2564892e-05,20.639295999999998,3.1840394,7.2109265,2.6482330000000003,0.45670379999999994,0.0604412607372018,587727180077203530,0.6019720000000001,39.518029999999996,-7.7712026,10.74128,10.649969,10.827078,-1.0411564,-1.8492646000000001,-0.45036750000000003,-1.149816,0.0,-5.860226452617805,-1,-99.9,-99.9,-99.9,-99.9,0.025489587,12455,52.988737318842794
12456,99666,0.05308149,7.939639499999999e-06,143.385,2.3541923,37.159416,1.7719463,0.58643484,0.005676223056615022,587724241762582618,0.8931309000000001,39.61355,-8.034142999999998,9.720309,9.638266,9.816907,-0.2507833,-0.48831612,0.039204657000000004,-0.22455573,0.0,-4.54761736482346,1,8.744359,8.700191499999999,8.775609,8.7379,0.029444413,12456,26.73065003488468
12457,99667,0.030188822999999997,9.357906e-06,367.21625,4.1612697,90.37671,2.6515142999999997,0.6088653,0.0033616453062133853,587727179540332650,0.5397034,39.61947,-8.106067,9.800724,9.7315855,9.894026,-0.018432565,-0.23166083,0.2420705,0.005204834,0.0,-4.334736142849128,1,8.992299000000001,8.950728999999999,9.013508,8.982119,0.028736067999999997,12457,57.33654971754773
12458,99670,0.038755685,1.1052096e-05,302.66116,4.356247,68.0766,2.810332,0.6479589,0.0042706751636020016,587727179540332604,0.6015753,39.510918,-8.071611,10.772192,10.681165,10.858979,0.19514133,-0.13853508,0.50225985,0.18186238,0.0,-4.774513485813738,1,9.089303999999998,9.0537815,9.113548,9.083665,0.029361352,12458,53.017196295263794
12459,99671,0.053004897999999995,6.036696500000001e-06,610.0855,5.8605323,95.82607,2.7277455,0.80390704,0.0020493536557913074,587727179540332572,0.9617133,39.62262,-8.069519,10.473436999999999,10.380333,10.572636,0.42427617,0.26866275,0.6666668,0.46766478,0.0,-4.034558860235616,1,8.916147,8.9049425,8.931777,8.91836,0.029742377,12459,15.90585686099716
12460,99674,0.04139942,1.1186451e-05,518.04425,5.9132565999999995,105.72526599999999,3.2371995,0.69018805,0.002896303635100014,587727180614074484,0.1713491,39.542206,-7.362862,10.791176,10.706002999999999,10.885342999999999,0.5660305999999999,0.36350570000000004,0.8732953999999999,0.6184006,0.0,-4.375736521911893,1,9.156388,9.143267999999999,9.226824,9.185045,0.025557227000000002,12460,80.13373215739783
12461,99682,0.02375929,8.4895e-06,541.96515,4.9901349999999995,138.41605,2.8243372000000004,0.59278494,0.0024829860558742496,587724242299519075,0.7320103,39.664806,-7.4958224,9.750792500000001,9.662956,9.850208,-0.44926882,-0.6716346,-0.16968086,-0.42065775,0.0,-4.416217156547318,1,8.853652,8.843418,8.911287,8.877353,0.025066357,12461,42.94480960023782
12462,99686,0.046439975999999994,5.107006e-06,325.0504,4.062251,93.802155,2.4165459,0.53973794,0.0035885516864576955,587727180614140027,0.8698259,39.71415,-7.326403999999999,9.164344999999999,9.115127000000001,9.232786,-0.12625629,-0.3990477,0.15657151,-0.12123810000000002,0.0,-4.62902503871884,1,8.45727,8.294748,8.555387,8.425068,0.021758514,12462,29.56158574087558
12467,99706,0.023846079,1.0707231e-05,45.866825,2.1566286,11.442997,1.9774506999999997,0.6029589,0.019404387651942752,587727180614205512,0.7526878,39.77762,-7.3651752,10.210146,10.117532,10.302609,-1.1549999,-1.9819672,-0.618797,-1.3003821000000002,0.0,-5.845768827060321,3,-99.9,-99.9,-99.9,-99.9,0.022358202999999997,12467,41.17625708107471
12470,99738,0.044856295,9.195364e-06,70.64551999999999,4.0557637,19.630966,2.9301836,0.556143,0.019299810513010697,587724241226170380,0.6610835,40.64678,-8.165066,10.52703,10.429727999999999,10.61533,-0.6072769,-1.3373015,-0.18409085,-0.7606961999999999,0.0,-5.571165991384169,4,-99.9,-99.9,-99.9,-99.9,0.02407555,12470,48.617440902422956
12472,99748,0.030858053,1.259499e-05,88.756004,3.8725129999999996,23.361994,3.0114386000000004,0.57968783,0.01555656952972905,587724240153149551,0.7775501,42.38949,-9.002504,10.64419,10.549873,10.744027,-0.40028417,-1.0816666000000001,0.09568953,-0.49298853,0.0,-5.7140149091411665,4,-99.9,-99.9,-99.9,-99.9,0.028210528,12472,38.9631910493681
12474,99783,0.055247300000000006,1.1311556e-05,9.299914999999999,2.2713669999999997,1.3396116000000002,2.508649,0.8415001,0.11814294705759283,587724240153018431,0.6949434,42.042347,-8.861874,10.376463000000001,10.279446,10.489395,-0.98989636,-1.7493506999999997,-0.4577205,-1.1035355,0.0,-5.767795674101362,-1,-99.9,-99.9,-99.9,-99.9,0.029104832999999997,12474,45.97729290689074
12475,99786,0.042813252999999996,6.6532907e-06,462.88482999999997,4.3789587,139.13365,2.9895325,0.5220408,0.003064704203547951,587727178467573881,0.6739005,42.015223999999996,-8.828812,9.468278999999999,9.404995,9.554075,-0.060986303,-0.2796356,0.20783804,-0.035898782000000004,0.0,-4.396060212970935,1,8.812164,8.752248,8.830619,8.791433,0.027126268,12475,47.63117418701041
12477,99796,0.055318315,1.1558456000000001e-05,22.351742,3.2849495,4.6067032999999995,2.5884973999999996,0.68592113,0.0519863896940195,587727179004641398,0.5298309,42.265053,-8.206983000000001,10.557742,10.458687,10.651109,-1.1869863,-2.0114753,-0.61068374,-1.3110795,0.0,-5.834846045408389,-1,-99.9,-99.9,-99.9,-99.9,0.030349188,12477,58.00596986520421
12478,99797,0.056252908,7.2998837e-06,326.79004,3.8614585,89.868675,2.7001956000000003,0.5606605,0.0038560146576679796,587724240689889393,0.5294747,42.14732,-8.535872999999999,9.888878,9.822297,9.976339999999999,0.16496179,-0.054496135999999994,0.44234717,0.19392551,0.0,-4.4217520405620485,1,8.855053999999999,8.824387,8.872294,8.848341,0.029380519,12478,58.03003070824132
12480,99810,0.054956894000000006,1.1297964999999998e-05,64.52243,4.062893,13.939741,3.1439218999999996,0.665456,0.021970735284956428,587727178467573842,0.8714194,41.949062,-8.830399,10.796712,10.694298,10.895875,-0.29670632,-1.1755102,0.2380435,-0.46873334,0.0,-5.8703118888948085,5,-99.9,-99.9,-99.9,-99.9,0.026724154,12480,29.375995791190917
12481,99812,0.056430604,1.1765134e-05,57.245219999999996,1.6243007,17.113165,1.6956261000000001,0.52440894,0.013381055551592056,587724240152952977,0.4185303,42.013138,-9.053945,9.332714999999999,9.268703,9.414789,-0.2869434,-0.63875973,0.039285827,-0.29973695,0.0,-4.973795210543745,1,8.647098,8.553837,8.717943,8.63589,0.0282675,12481,65.25816609231944
12482,99818,0.04284056,1.2947761e-05,85.47064,1.9274721999999997,23.147177,1.786189,0.5673189999999999,0.009455633991140465,587724240689823809,0.7517239,41.91537,-8.565986,9.525438000000001,9.448718,9.619626,-0.38118422,-0.6375519000000001,-0.08630942,-0.36193067,0.0,-4.600373660357919,1,8.921188,8.84787,8.975361,8.911615,0.02413965,12482,41.26007110953508
12483,99839,0.04201958,1.1079102e-05,104.0792,2.177168,30.687634999999997,2.0215921000000003,0.5304005,0.008850632704830141,587724240152690760,0.6837046999999999,41.41467,-9.042433,9.452487,9.388271000000001,9.538637,-0.2859131,-0.5647666,0.03806829,-0.26334915,0.0,-4.770839454493392,1,8.714438000000001,8.667108,8.786914999999999,8.727011,0.027819276,12483,46.866175899073006
12484,99861,0.031023107,1.4100735999999999e-05,619.8785,6.795018700000001,141.13536000000002,3.6875236000000005,0.64267075,0.0028016929072669657,587724241226563663,0.8359644,41.541534000000006,-8.236514,10.577005999999999,10.482762,10.666675999999999,-0.056626245,-0.29160425,0.1893703,-0.051116972999999996,0.0,-4.336966623631701,1,9.113251,9.103527,9.130263000000001,9.116896,0.02930389,12484,33.28360794763969
12487,99871,0.032587536,9.287518e-06,20.463860999999998,4.055411,8.861224,3.3813002,0.36349383,0.08086015708942408,587727179004313681,0.8002798000000001,41.54116,-8.312821000000001,10.791186999999999,10.696171000000001,10.8860445,-0.99210525,-1.8916665000000001,-0.31499985,-1.1033332,0.0,-6.006696789664957,-1,-99.9,-99.9,-99.9,-99.9,0.02927189,12487,36.84317040124005
12490,99887,0.023484652999999998,1.5857435e-05,507.75162,8.460011,164.53943,6.0028167,0.4893813,0.0056444998225285686,587724240152625235,0.287643,41.16938,-9.126539999999999,10.290217,10.2001,10.377002000000001,-1.5219424,-2.3457627,-0.9396341,-1.6426984,0.0,-5.857335747386423,4,-99.9,-99.9,-99.9,-99.9,0.027920555,12490,73.28310163228208
12491,99895,0.054931402000000004,1.0806691000000001e-05,109.68033,2.4680285,30.917633000000002,2.1217122,0.5499225000000001,0.008841329026904682,587724240152625284,0.9499927,41.26984,-8.992303999999999,9.684772500000001,9.615458,9.774289,-0.14433970000000002,-0.40550464,0.1407609,-0.13237187,0.0,-4.620391846027174,1,8.823796000000002,8.767755000000001,8.86996,8.818857000000001,0.026072553999999998,12491,18.196211792571678
12492,99897,0.043309383,1.1543912000000001e-05,145.93097,2.7366686000000002,31.812171999999997,2.3577993,0.66155416,0.007238003269939978,587724240152625288,0.395842,41.295223,-9.118424000000001,10.091175999999999,10.021681,10.182099000000001,0.29196906,0.034728162,0.5690608,0.3018945,0.0,-4.559992926263691,1,9.011689,8.969345,9.06369,9.016518,0.027597967999999997,12492,66.68150220468948
12493,99901,0.03664483,5.9531685000000005e-06,330.3326,3.8634652999999997,107.58848,2.877703,0.4871857,0.004129252257060329,587727178467180701,0.4065438,41.074158000000004,-8.859745,9.250531,9.195891,9.338013,-0.21042639,-0.41734374,0.0725275,-0.17240812,0.0,-4.359744822686353,1,8.705287,8.668695,8.744614,8.706655,0.02521424,12493,66.01209417130514
12495,99906,0.029905373,1.1038436999999999e-05,101.510765,1.7582004,29.31897,1.7538433999999998,0.5393634,0.00781168476503299,587727179004117118,0.5776415,41.15916,-8.314065,9.855013,9.763872000000001,9.958727,-0.5847456,-1.4612501,-0.08675205,-0.77400106,0.0,-5.5941407214886185,2,-99.9,-99.9,-99.9,-99.9,0.026479715,12495,54.715171283174534
12496,99908,0.030289599999999996,5.536653599999999e-06,317.96002000000004,3.464085,84.320335,2.9161224,0.57644016,0.0041760309142053285,587724241226301493,0.6189427,40.910282,-8.261046,9.07697,9.00752,9.171842,-0.40503025,-0.59812325,-0.14759049,-0.37285686,0.0,-4.253757131406768,1,8.618674,8.596824,8.651558,8.624191,0.025169114,12496,51.76103413035089
12500,99917,0.055474155,1.1277084e-05,199.0679,3.1439135,29.343418,2.0638006,0.8314905,0.004614586403420747,587724240689430636,0.6760325,41.060722,-8.739146,10.479894,10.387475,10.57462,0.28052336,-0.008717904,0.5875675,0.2894248,0.0,-4.632380230784241,2,-99.9,-99.9,-99.9,-99.9,0.027066851,12500,47.46561882996548
12501,99919,0.043264553,1.0422201e-05,221.9443,3.3234684000000003,47.024048,2.3996975,0.67392397,0.004893645222203103,587724240689430615,0.5568994,41.000609999999995,-8.739697,10.006935,9.913143,10.106318,-0.27800736,-0.44816157,-0.06796518,-0.25806338,0.0,-4.039585367815691,1,8.77351,8.752724,8.836057,8.79439,0.02637497,12501,56.15835936111525
12502,99931,0.042273905,6.701514e-06,306.72073,3.3389794999999998,67.95523,2.326634,0.6545203,0.0034568593747686355,587727178467115197,0.4062767000000001,40.95864,-8.929701,9.4901085,9.430863,9.565033,-0.01152298,-0.2027776,0.211623,0.004422702,0.0,-4.150619034095433,1,8.616553999999999,8.589355,8.670492,8.629924,0.025530962,12502,66.0288434965108
12505,99940,0.041490442999999995,1.1234369999999998e-05,65.254425,3.0409923,9.343269,2.295959,0.8441110999999999,0.015552886426693738,587727179003986041,0.627737,40.85875,-8.477826,10.14717,10.0486355,10.250467,-1.0626984,-1.7271429,-0.5731090999999999,-1.150126,0.0,-5.6784148398919845,5,-99.9,-99.9,-99.9,-99.9,0.021711985,12505,51.11664085565814
12508,99969,0.054648384,1.8776544e-05,39.2776,2.9113439999999997,10.157369000000001,2.5334272,0.5873636999999999,0.029223042411877224,587724240689102981,0.8030773,40.270759999999996,-8.663108,10.675145,10.576384,10.781269,-0.16588983,-0.70061713,0.2822982,-0.20915946,0.0,-5.534857626657188,5,-99.9,-99.9,-99.9,-99.9,0.026690332,12508,36.57502412881337
12509,99971,0.04185374,7.2409307e-06,2025.1348,14.878434,421.49637,5.578006299999999,0.6816601,0.0013681914738887294,587727179003723884,0.3047541,40.26099,-8.501863499999999,10.424066999999999,10.333101,10.516564,0.54251385,0.44851425,0.65591407,0.55221415,0.0,-3.153376678256336,1,9.090484,9.083355000000001,9.097611,9.090483,0.03107582,12509,72.25662941006658
12510,99972,0.046454385,1.0356286e-05,48.895813000000004,3.056296,20.098851999999997,1.7777213,0.3861004,0.019334699368404762,587727179003723941,0.1993701,40.19381,-8.564105999999999,9.437066999999999,9.364446000000001,9.531962,-0.20492046,-0.54597676,0.13930818,-0.20333429,0.0,-4.9980183890888945,1,8.65204,8.543215,8.736446,8.639831,0.030354347,12510,78.49987337926873
12511,99974,0.059295904,1.4407028000000001e-05,45.735622,2.1371896,12.960318,1.7967429,0.54763895,0.018004590849867313,587724242836783445,0.5176104,40.560127,-6.9957423,9.950569999999999,9.8546295,10.049892,-0.37179485,-0.87937504,0.08601688,-0.39667907,0.0,-5.365801046911251,1,8.832905,8.708346,8.931886,8.820116,0.023101345,12511,58.82790207798779
12512,99978,0.04410739,1.687064e-05,47.66451,1.7799343,18.509954,2.1066208,0.41078980000000004,0.020201277294047297,587724242836783211,0.9747205,40.57509,-7.022968,9.345142,9.277867,9.432095,-0.37351778,-1.0234693000000001,0.0019867192,-0.5107413,0.0,-5.377083078267331,1,8.553916000000001,8.288508,8.696922,8.492716,0.022832185,12512,12.910439763085419
12515,99991,0.04647771,1.26910945e-05,128.08705,3.7916339999999997,20.868378,2.7173054,0.7880165,0.009448433579968487,587727180077400161,0.5064527,40.017776,-7.739424700000001,10.357759,10.260807000000002,10.452202999999999,0.11832577,-0.5027397,0.6235576,0.06040895,0.0,-5.647594673685112,3,-99.9,-99.9,-99.9,-99.9,0.02516457,12515,59.572166609536154
12516,99996,0.041719057000000004,9.114885e-06,799.841,7.2561083,188.76068,3.7988547999999995,0.6270920999999999,0.002262568531038268,587727179540463779,0.3985262,39.90918,-8.101291999999999,9.9618635,9.877928,10.054163,0.1491251,0.0334847,0.29922298,0.16635384,0.0,-3.5219330238924886,1,9.090972,9.083464,9.09848,9.090972,0.02469365,12516,66.51392359636846
12520,100042,0.03162803,1.0932166e-05,11.607946,3.8316827000000004,1.7891782999999999,3.1507777999999997,0.8121018,0.11993479275153054,587727179540922385,0.6346288,40.924732,-8.101177999999999,10.438373,10.344725,10.525936,-1.2772727,-2.1080644,-0.70570165,-1.4068829999999999,0.0,-5.854039042556245,-1,-99.9,-99.9,-99.9,-99.9,0.025229622,12520,50.60754130843174
12521,100043,0.052061815,7.840131e-06,218.74982999999997,3.0241773,45.73984,2.1907032,0.67965305,0.004526871917827838,587727180077793351,0.732545,40.86831,-7.615961,9.940012,9.835550999999999,10.045399,-0.15822227,-0.36196718,0.14453129999999997,-0.10871794,0.0,-4.403990826586488,1,8.834788,8.811060000000001,8.875027000000001,8.843043,0.027572505,12521,42.899823142171044
12522,100045,0.030934336,1.5271838e-05,55.47744399999999,1.6493741999999998,17.963503,1.9472911,0.4897254,0.01580691695738934,587727180077727904,0.2647732,40.817935999999996,-7.5816274,9.086413,9.020914999999999,9.174567999999999,-0.6588324000000001,-0.9730261999999998,-0.3600543,-0.66654027,0.0,-4.8721485755316225,1,8.494313,8.309191,8.633074,8.471132,0.02659052,12522,74.64652325546913
12526,100054,0.029639588999999997,1.1876971e-05,10.840857000000002,3.5464046000000002,4.1817519999999995,3.4825199000000002,0.4137053,0.14989064078075293,587727179540857018,0.4353753,40.774035999999995,-8.133409,10.056192999999999,9.964355,10.141053999999999,-1.556329,-2.3559322,-1.0237501,-1.6898412,0.0,-5.773977420399361,-1,-99.9,-99.9,-99.9,-99.9,0.02550172,12526,64.19082279793876
12528,100084,0.030866493,8.744332000000001e-06,233.04227000000003,8.757482000000001,74.24893,6.011666,0.49674448,0.012351141662722621,587727179540922476,0.8753045,41.00987,-7.9744287,10.680872,10.588767,10.768477,-1.1394117,-1.9953126,-0.54299045,-1.2691514,0.0,-5.9045701540893685,4,-99.9,-99.9,-99.9,-99.9,0.02736266,12528,28.9189663930434
12531,100098,0.030154329,2.3364957e-05,5.979000599999999,1.1435743999999999,-0.6286567,1.616632,,-0.11775104619008844,587727179541053641,0.34863190000000005,41.306168,-8.081267,9.492107,9.393123,9.586554,-1.9683673,-2.6423997999999997,-1.3549999,-1.9986999,0.0,-5.613662067660963,2,-99.9,-99.9,-99.9,-99.9,0.029429517999999998,12531,69.59634117947995
12533,100103,0.029868467000000003,8.2828765e-06,149.23741,8.722752,34.129276000000004,5.6469727,0.64075065,0.017428408138034892,587727180078055473,0.5114443000000001,41.528296999999995,-7.634349,10.748325,10.659614999999999,10.830962,-1.0528985,-1.8648148,-0.5076613,-1.186238,0.0,-5.807164657194684,4,-99.9,-99.9,-99.9,-99.9,0.026843725,12533,59.239918188839226
12534,100105,0.055389006,7.160110000000001e-06,326.8795,3.9308686,80.51508000000001,2.4389992,0.60851043,0.003486470325580705,587724241226563667,0.3500226,41.53526,-8.100183,9.831092,9.754388,9.923346,-0.01339106,-0.1796983,0.20414658,0.012224138,0.0,-4.009293775510447,1,8.939177,8.925675,8.955075,8.940375,0.02755374,12534,69.51130256249282
12538,100142,0.055405334,1.0845347999999999e-05,181.04752,3.2753083999999997,43.749775,2.3286743,0.61681676,0.005899822997812717,587724241226629198,0.1655563,41.79214,-8.1312,10.379144,10.289622,10.478517,0.17475864,-0.039087727999999995,0.42294702,0.19192964,0.0,-4.317053647013453,2,-99.9,-99.9,-99.9,-99.9,0.025426567,12538,80.4704474176678
12539,100161,0.05643201,1.737209e-05,52.480385,1.6073247,15.398155,1.5178338,0.53252834,0.013152961975998764,587724241763696705,0.7535795999999999,42.069515,-7.635438000000001,9.557169,9.472202000000001,9.652775,-0.44732127,-0.7572973000000001,-0.14155854,-0.44942790000000005,0.0,-4.8190385711036,1,8.832686,8.7391815,8.911946,8.825563,0.031232,12539,41.09858734285931
12541,100213,0.044054567999999995,1.4663189e-05,155.17326,3.462099,32.697179999999996,2.931975,0.67630655,0.008456118456824738,587727179005689966,0.7328474,44.713753000000004,-8.133308999999999,9.991913,9.90033,10.084662,-0.38366482,-0.6506025,-0.09967100000000001,-0.37513676,0.0,-4.626634598368216,2,-99.9,-99.9,-99.9,-99.9,0.058299265999999995,12541,42.87436418224917
12542,100215,0.05802083,7.3506725999999995e-06,226.04182000000003,3.4885627999999995,60.7544,2.699229,0.57061106,0.005490016801401107,587727179005755543,0.7650161999999999,44.904959999999996,-8.122195,9.71071,9.643174,9.805389,0.03533848,-0.19663726,0.3025425,0.052952625,0.0,-4.460567967719199,1,8.930672,8.876186,8.956061,8.916124,0.061670586,12542,40.09156674001159
12543,100220,0.029687619,1.1357807e-05,167.63038999999998,4.0189557,35.57894,2.4771833,0.6731597,0.0067876927816092536,587724240691134544,0.3395535,44.878437,-8.219485,9.470759,9.420892,9.539756,0.005013211599999999,-0.24764705,0.27733997,0.014846459,0.0,-4.6012840259772805,1,8.596053,8.551053999999999,8.658035,8.604545,0.059526055999999994,12543,70.15032677993797
12544,100226,0.04406368,1.1095287000000001e-05,116.68297,2.5513642000000005,31.370248999999998,2.314334,0.5704895000000001,0.008984340470065518,587724240691200136,0.5203226,45.1053,-8.276273,9.7840805,9.712105000000001,9.875680000000001,-0.11947038,-0.46538448,0.18856403,-0.13841023,0.0,-4.912374918377725,1,8.839701,8.783512,8.887155,8.835333,0.058329515,12544,58.646106645113775
12546,100229,0.057055435999999994,1.4486118e-05,81.13316,9.284357,26.94081,6.359735,0.47878778,0.037831774226685884,587727177931751462,0.2157807,44.368176,-9.012412,11.265055,11.189115,11.343166,-0.93908435,-1.7322369,-0.32621348,-1.0292251000000001,0.0,-5.8700928593975314,5,-99.9,-99.9,-99.9,-99.9,0.04576741,12546,77.53866672233008
12548,100254,0.05791456,1.28666325e-05,133.0949,3.9176447,33.364056,2.8709645,0.60088253,0.009901013060626756,587724240153870457,0.6594214,44.12794,-8.746686,10.326461,10.22007,10.432221,-0.4369954000000001,-1.0054795,0.01401275,-0.49573335,0.0,-5.521356760800474,4,-99.9,-99.9,-99.9,-99.9,0.04673153,12548,48.74423961507418
12552,100278,0.057511114,2.7835646e-05,36.096886,2.1877253,5.2176849999999995,1.9750353999999999,0.83999187,0.02406501386699984,587727178468360218,0.7180385,43.75222,-8.601008,10.279707,10.177,10.383033,-0.23171422,-0.89094836,0.29045809999999994,-0.30024509999999993,0.0,-5.555497779933313,2,-99.9,-99.9,-99.9,-99.9,0.05819084,12552,44.10722808074185
12554,100299,0.057093218,2.167349e-05,25.943554000000002,2.0958238000000002,4.509328400000001,1.7917616000000003,0.7599176,0.030607668309257888,587727179541971081,0.5382937,43.375957,-7.859996300000001,9.994127,9.897171,10.094357,-1.1902723,-1.5246269,-0.79759014,-1.1611084999999999,0.0,-4.846000853159811,2,-99.9,-99.9,-99.9,-99.9,0.048300683,12554,57.432441014826665
12555,100303,0.031715352,8.189202e-06,171.13535,2.7538567000000005,50.434986,2.2647392999999996,0.5306078000000001,0.006105174458969965,587727179541971105,0.1833462,43.42183,-7.829540700000001,9.283288,9.216795,9.367353999999999,-0.5167134,-0.8279568000000002,-0.22539677,-0.5266768000000001,0.0,-4.783484052034726,1,8.743611999999999,8.710408000000001,8.813073,8.761741,0.047429852,12555,79.43527249385573
12556,100315,0.033517387,1.3031676e-05,189.14636000000002,3.4729302000000004,42.311012,2.4681072,0.65034455,0.005941067764131578,587727179541905519,0.4209208,43.18759,-7.8727756,10.287444,10.196855000000001,10.384398,0.11741173,-0.11299635,0.37766495,0.1323343,0.0,-4.4086163882626535,1,9.012081,8.986847000000001,9.056091,9.021469,0.050193699999999994,12556,65.10726490284608
12558,100330,0.057012815,1.726439e-05,127.67626000000001,4.459976999999999,24.508337,3.116413,0.7167963,0.010993295818538041,587724240153542777,0.6034927,43.352028000000004,-8.878731,10.861742,10.764532,10.962125,0.17253806,-0.2427215,0.54016864,0.14872357,0.0,-5.067757020310909,2,-99.9,-99.9,-99.9,-99.9,0.05830703,12558,52.87954445553314
12562,100358,0.017706847,1.38366995e-05,3209.9640000000004,29.738127000000002,754.1227,11.946686999999999,0.6290581999999999,0.001872434296771548,587724240153477138,0.6552601,43.175762,-8.804367999999998,10.441664,10.352549,10.535485000000001,0.05776851,-0.23930229,0.35552314,0.058110423,0.0,-4.70845223274053,3,-99.9,-99.9,-99.9,-99.9,0.053241095999999995,12562,49.0606249433376
12564,100362,0.045489095,2.8567847000000003e-05,22.2651,2.3475639999999998,4.615082,1.8532181,0.6834453,0.03737347651434633,587727179004772430,0.9455228,42.64244,-8.352065,10.186691999999999,10.090431,10.268194,-0.49936440000000004,-1.2082191999999998,-0.094516054,-0.6513675999999999,0.0,-5.390195331856588,2,-99.9,-99.9,-99.9,-99.9,0.038042783999999996,12564,18.99925654617183
12565,100368,0.031185426000000002,6.082878e-06,393.32666,4.6782193,131.29004,3.1193116,0.47652159999999993,0.0038516855830871455,587727179004837987,0.8036941999999999,42.754154,-8.196102999999999,9.152683,9.091878,9.239227,-0.3422148,-0.5418696999999999,-0.06691524,-0.30439246,0.0,-4.366609146675188,1,8.6157255,8.59477,8.664373,8.629572,0.040619302999999995,12565,36.51566524637062
12568,100396,0.030370051000000002,1.5185092999999999e-05,93.93156,2.3027787,12.953791,1.6607167,0.8604146,0.007817482665687044,587724241226891366,0.7913969,42.29014,-8.126605,9.763546,9.669269,9.85815,-0.8095585999999999,-1.0805428999999998,-0.51709837,-0.7988206,0.0,-4.5426414643115685,2,-99.9,-99.9,-99.9,-99.9,0.030649034,12568,37.68375374891328
12573,100443,0.044525287999999996,1.4741809000000001e-05,73.0395,7.7852144,27.945997,5.938344,0.41723818,0.03950272130364104,587724242300895371,0.1932026,42.923266999999996,-7.252516,10.877056,10.788221,10.956622,-1.2139456,-1.9973685,-0.61857146,-1.3079698999999998,0.0,-5.848422125219817,5,-99.9,-99.9,-99.9,-99.9,0.043581697999999995,12573,78.86025642116861
12574,100451,0.056951124000000006,5.863580599999999e-06,1009.6980599999999,9.366876,369.4488,5.271832,0.43663728,0.00270461244371068,587724241764024397,0.2794638,42.845177,-7.570344400000001,9.4383745,9.361908999999999,9.554839999999999,0.22052358,0.0052023293,0.61772716,0.31146476,0.0,-4.51867922162136,1,8.630261,8.622926,8.637597,8.630261,0.045093484,12574,73.77179476726093
