,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,SDSS9,JINGLEID,IDNUM,SDSSID,OBJID,SPECOBJID,PLATE,MJD,FIBERID,RA,DEC,Z,Z_ERR,DL,AGNCLASS,N2HA,O3HB,Z_PP04_N2,Z_PP04_O3N2,Z_MZR,LOGMSTAR,LOGMSTAR_MAGPHYS,LOGMSTAR_MAGPHYS_ERR,LOGMSTAR_GRASIL,LOGMSTAR_WISE,LOGMSTAR_WISE_ERR,LOGMSTAR_CHANG,LOGMSTAR_CHANG_ERR,LOGMSTAR_MPAJHU,LOGMSTAR_MPAJHU_ERR,LOGMSTAR_BC03,LOGMSTAR_BC03_ERR,LOGMUST,CINDEX,AXISRATIO,INCL,PETRORAD_KPC,PETROR50_KPC,RE_R,LOGSFR_MPAJHU,LOGSFR_MPAJHU_ERR,LOGSFR_CHANG,LOGSFR_CHANG_ERR,LOGSFR_IRNUV,LOGSFR_IRNUV_ERR,LOGSFR_IRFUV,LOGSFR_IRFUV_ERR,LOGSFR_MAGPHYS,LOGSFR_MAGPHYS_ERR,LOGSFR_GRASIL,LOGSFR_NUVCE01,LOGSFR_NUVCE01_ERR,LOGSFR_NUVJRM,LOGSFR_NUVJRM_ERR,LOGSFR_FUVCE01,LOGSFR_FUVCE01_ERR,LOGSFR_FUVJRM,LOGSFR_FUVJRM_ERR,AIRX,FUVK,LOGL12UM,LOGMHALO_TEMPEL14,GROUPRANK_TEMPEL14,GROUPCLASS,MORPH_ZOO,MORPH_JINGLE,MORPH_TEMPEL14,DETFLAG_850,F850,F850ERR,SN850,F850_CORR,F850ERR_CORR,LOGL850,LOGL850ERR,F850_BEAM,LOGL850_BEAM,LOGL850ERR_BEAM,SN850_BEAM,LOGLIR_GRASIL,LOGLIR_MAGPHYS,LOGMDUST_GRASIL,LOGMDUST_MAGPHYS,FLAG_RXA,CO_APCOR,RMS_CO21,ICO21,FLAG_CO,LOGLCO21,LOGLCO21_ERR,SNCO21,ALPHACO_A17,ALPHACO_MW,LOGMH2,LOGMH2_ERR,LOGMH2_PRED,FIRST_FLUX,FIRST_FLUX_ERR,HIREFERENCE,HIFLAG,LOGMHI,LOGMHIMS,BDec,BDecerr,HA SNR,HB SNR,logMDust,logMDust uperr,logMDust lowerr,MPA LBdec,MPA LBdec err
38,38,38,38,55,55,J130615.12+252737.9,JINGLE51 ,51,5224-301-6-0277-0065,1237667912745287745,2997300383858059264,2662,54505,563,196.563007,25.460539,0.02416,1e-05,105.392105,1,-0.44374013,-0.5451943,8.689347999999999,8.762464999999999,8.687313,10.05228,10.01,0.08650017,10.04616,10.563626,0.04845320400000002,10.06,0.099999905,10.14236,0.099831104,10.124907,0.15382263,8.358195,2.1845505000000003,0.63229835,51.384857000000004,5.7120705,2.6386849999999997,5.9043694,0.42741009999999996,0.17877114,0.537,0.09750001,0.4862287,0.0049500708,0.42885077,0.006219412,0.48700000000000004,0.28750002,0.54678893,0.50514996,0.038000766,0.51587385,0.015888821,0.51587385,0.041046123999999996,0.5276299,0.016753199,1.0046556,3.2926111000000002,9.637335,12.848628999999999,1,2,1,1,1,1,0.0192,0.0052,7.0,0.0148,0.0053,7.2563887000000005,0.15552437,0.010899998999999999,7.1235532999999975,0.091640115,4.7391305,10.568287,10.581836000000001,7.2876964000000015,7.2455125,2,0.8942062,0.00563,2.463,1,8.689926,0.12003098400000001,3.7800019,3.6026599999999998,4.35,9.425325,0.12003098400000001,9.63,6.7545839999999995,0.14445186,1,1,9.750598,-0.30168247,0.5279760360717773,0.02043177559971809,44.12609100341797,31.87919807434082,7.955771,0.033634,0.034039,0.6135418305478394,0.01596556533671076
39,39,39,39,56,56,J125440.02+322201.2,JINGLE52 ,52,4623-301-4-0220-0045,1237665330392465453,2245164325520041984,1994,53845,436,193.666765,32.367022,0.02417,1e-05,105.436516,1,-0.4668887,-0.27720392,8.664309,8.6693,8.687313,9.928466,10.01,0.061500072,10.052553,10.183266,0.04881303,9.96,0.09000015,9.959261999999999,0.0914979,10.005875,0.19262218,8.579816000000001,2.4358456000000004,0.37273845,69.37051,5.4427934,2.4972084,6.534222,-0.28886992,0.24745312,-0.33299999999999996,0.1525,-0.27689525,0.0044667000000000005,-0.32260385,0.005087259,-0.46799999999999997,0.052499995,-0.31113579999999996,-0.22184873,0.043429445,-0.23657201,0.052414853,-0.19382003,0.04071511,-0.21467015,0.05695665,1.5576392,4.6905117,9.024685,13.3338785,3,3,1,1,1,1,0.0107,0.0049,2.2,0.0098,0.0049,7.0777187,0.21714723,0.0,0.0,0.0,0.0,9.835907,9.989761,7.255396000000001,6.960851,0,0.89761114,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.91,0.0,0.0,0,0,0.0,0.0,0.6273524761199951,0.0542125329375267,37.08768844604492,12.180181503295898,7.639958,0.053175,0.059658,0.7265464591404575,0.03219643026456235
40,40,40,40,57,57,J132917.28+264718.6,JINGLE53 ,53,4670-301-4-0039-0125,1237665532244066429,2527736620925347840,2245,54208,332,202.322031,26.788505999999998,0.02417,1e-05,105.436516,1,-0.54896545,-0.22481002,8.582377000000001,8.626269,8.578312,9.71985,9.587,0.06499958,9.741655999999999,9.9163265,0.049543772,9.71,0.08500004,9.706522,0.08961964,9.664903,0.18933082,8.2483015,2.3108117999999997,0.21744967,79.87461,4.851654,2.1632502000000002,7.036720799999999,-0.38697990000000004,0.24784037,-0.698,0.1925,-0.50793326,0.009447018,-0.53563625,0.0068483287,-0.5379999999999999,0.062499985,-0.18584682,-0.3467875,0.057905927,-0.48148605,0.026320875,-0.3098039,0.06204207,-0.45593196,0.024816826,1.4238296,4.14346,8.771533999999999,12.556302,3,3,1,1,1,1,0.0056,0.0033,2.5,0.0055,0.0033,6.8268557,0.26057670000000005,0.0,0.0,0.0,0.0,9.742592,9.715836999999999,6.9272637,6.7924619999999996,0,0.8939558000000001,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.61,0.0,0.0,0,0,0.0,0.0,0.4750911593437195,0.040075596421957016,21.914867401123047,14.095260620117188,7.388189,0.065107,0.06307,0.6293596501586969,0.021767164027317168
41,41,41,41,59,59,J131101.71+293442.0,JINGLE55 ,55,4649-301-4-0100-0021,1237665442053750805,2262075365100906496,2009,53904,518,197.757135,29.578357,0.02426,1e-05,105.83623999999999,1,-0.28163198,-0.7688221,8.891079,8.8859005,8.77684,11.095457000000001,10.87,0.029999732999999997,10.745723,-99.0,-99.0,11.09,0.10999966,10.973878,0.08906698,11.199631,0.27369216,8.710346000000001,2.4146330000000003,0.42093974,66.18472,14.613987,6.321349,14.206698999999999,0.89976007,0.033677099999999995,0.607,0.23249999,-0.48200315,0.015622104,-0.7205304,0.020133035,0.387,0.01,0.38202333,0.7201593000000001,0.050460885999999996,0.7551123000000001,0.015265183500000001,0.7649229999999999,0.05074231,0.80002934,0.015141803999999997,-99.0,5.772653599999999,9.742363000000001,12.566522,2,3,1,1,2,1,0.0187,0.0088,9.5,0.0124,0.0089,7.1832012999999995,0.31171134,0.017299999,7.3278255,0.057738572,7.521739,10.54676,10.813714,7.9485545,7.572174499999999,2,0.68651867,0.00458,5.676,1,9.056113999999999,0.06636922,7.680005,2.8336115,4.35,9.791513,0.06636922,9.69,10.742941,0.09770293,1,1,9.705913,-1.3895445,0.7012445330619812,0.02720336988568306,66.66420745849611,27.952167510986328,8.275685000000001,0.032789,0.03075,0.9950838804928605,0.03660703850066671
42,42,42,42,61,61,J130713.20+280249.0,JINGLE57 ,57,5087-301-6-0285-0123,1237667324335292539,2524415270252996608,2242,54153,537,196.805015,28.046946999999996,0.02435,1e-05,106.23603,1,-0.5285837,-0.9113094999999999,8.601761,8.852471000000003,8.659946000000001,9.890397,9.892000000000001,0.047500134000000006,9.733103999999999,10.208577,0.048343472,9.92,0.09499979,9.941400999999999,0.08522558,9.999830000000001,0.14016019,8.0539665,2.0419598000000003,0.96658164,14.984214000000001,6.926206,3.3395717000000005,6.5313099999999995,0.09508009,0.19972783,-0.063,0.1325,-0.0010450792,0.0051746303,-0.07951173,0.0062968830000000005,-0.113,0.012500003,0.29390913,-0.040958595,0.028634802,-0.10237289999999999,0.021989591,-0.040958595,0.028634802,-0.11350928,0.022560753,0.91961265,3.8996741999999998,9.150278,13.060158,2,3,1,1,1,1,0.0155,0.0047,5.8,0.0142,0.0047,7.245342699999999,0.14374535,0.0099,7.08869,0.06141538,7.0714283,10.211689999999999,10.05038,6.774309599999999,7.0576663,2,0.83567387,0.00297,1.207,1,8.387016000000001,0.10638111,4.3192910000000015,2.907954,4.35,9.122416000000001,0.10638111,9.13,0.0,0.0,1,2,8.948276,-0.9421215000000001,0.5500719547271729,0.03545280545949936,29.147464752197266,18.32811546325684,7.882439999999999,0.05748200000000001,0.060404999999999986,0.6573001618604829,0.020506966847735536
43,43,43,43,63,63,J133129.97+325258.3,JINGLE59 ,59,4576-301-2-0548-0140,1237665127476756620,2374629339464493056,2109,53468,387,202.874896,32.882878999999996,0.02449,1e-05,106.85801000000001,1,-0.4232569000000001,-0.55013835,8.712247999999999,8.770601,8.659946000000001,9.968337,9.892000000000001,0.08249998,9.899386,10.222913,0.048732653,9.98,0.09000015,9.96148,0.089131355,10.171166,0.21137391,8.386439,2.5030081,0.47280103,62.711690000000004,4.8093667,2.2793683999999996,5.7874620000000006,0.089640096,0.17554404,0.042,0.125,-0.060948762999999996,0.0050554043,-0.10507308,0.006094599,-0.09300000000000001,0.0275,0.11010144,0.008600163000000001,0.059609044000000014,0.10037054,0.058595285,0.033423773999999996,0.06433991,0.13033378,0.05790593,1.2470473999999998,3.8895288,9.1672945,11.067124,1,2,1,1,1,1,0.0021,0.0023,0.9,0.0016,0.0023,6.3022447,0.62429833,0.0,0.0,0.0,0.0,10.116862,10.093071,6.865895299999999,7.028571,1,0.91006607,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.22,0.0,0.0,0,0,0.0,0.0,0.5991072654724121,0.025295445695519447,54.17358779907226,26.334514617919922,7.636678999999999,0.03533,0.036775,0.6971029939402227,0.020531447904040517
44,44,44,44,66,66,J133013.64+262021.8,JINGLE62 ,62,4670-301-3-0040-0153,1237665531707261081,2526530449740687360,2244,53795,40,202.55684399999998,26.339391,0.02465,1e-05,107.56901,1,-0.5740978,-0.038340103,8.559314,8.5585575,8.422222,9.134034,9.082,0.09000015,9.229014,9.179195,0.0959042,9.13,0.07499981,9.201125,0.09382391,9.214839,0.15775895,8.418239999999999,2.7889771,0.39106563,68.16208,1.9585875,0.86006004,1.9305136000000005,-0.98876995,0.19040394,-1.218,0.14499998,-1.6216688999999995,0.068558514,-1.6504087,0.045950226,-1.473,0.09250003,-1.1346774,-1.5228788,0.14476483,-0.82390875,0.028952963999999998,-1.5228788,0.14476483,-0.79588,0.027143406000000002,0.12431089,4.7572327,7.4606276,12.556302,7,3,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.002974499999997,8.641176,6.431853,6.571476,0,0.9885025,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.18,0.0,0.0,0,0,0.0,0.0,0.4856286644935608,0.03392889350652695,33.10959243774414,15.872932434082033,,,,0.511517210868835,0.020162674092476428
45,45,45,45,67,67,J132804.03+333535.5,JINGLE63 ,63,4552-301-3-0195-0005,1237665024911278085,2243996917656741888,1993,53762,285,202.016808,33.593198,0.024659999999999998,1e-05,107.61345,1,-0.7414414,0.25533998,8.42711,8.41103,8.544388,9.336919,9.472000000000001,0.025000095,9.651131,9.867022500000001,0.050570495,9.35,0.07000017,9.381907,0.06263113,9.353196,0.12209339999999999,8.19529,2.945723,0.87789106,28.878823999999998,4.011971,1.6650584,2.8845012000000003,-0.027699905,0.14051452,-0.013000000000000001,0.09,-0.3273913,0.012557839,-0.4389760999999999,0.015508258,-0.358,0.037499994,0.044476036,-0.39794,0.05428681,-0.35654733,0.029610986000000002,-0.45593196,0.07445048,-0.39794,0.043429445,0.26406473,3.1868186,8.507852999999999,12.31627,1,2,2,2,1,1,0.0016,0.002,0.8,0.0014,0.002,6.2503720000000005,0.62042075,0.0,0.0,0.0,0.0,9.748659,9.698623,5.8957076,6.507855999999999,2,0.9631386000000001,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,0.0,0.0,0,0,0.0,0.0,0.5215895771980286,0.009912637993693352,101.9150161743164,61.44107055664063,7.110938000000001,0.085726,0.082136,0.5203855970162486,0.011972000434169495
46,46,46,46,68,68,J125818.62+271838.9,JINGLE64 ,64,5087-301-4-0272-0109,1237667323260698733,2523184092376229888,2241,54169,154,194.57761599999998,27.310821999999998,0.02472,1e-05,107.88011999999999,1,-0.60803455,-0.0063120197,8.529586,8.537448,8.422222,9.404043,9.082,0.057499885999999986,9.683088,10.023358,0.050189375999999994,9.59,0.125,9.588738000000001,0.11261034,9.7625475,0.16999489,7.846875,2.4437257999999997,0.52762294,58.95350300000001,3.9068498999999997,1.8209896,4.3752645999999995,0.012570092,0.14567271,-0.008,0.1225,-0.0060564065,0.0038680877000000003,-0.02827432,0.005419918,0.057,0.0375,0.51172644,-0.036212165,0.04248533,0.025305841000000003,0.024582706,-0.0087739155,0.044315763,0.053078442999999996,0.026903199,1.2723147,2.9409125,9.190669999999999,15.114897000000001,315,3,1,1,1,1,0.0276,0.0052,5.4,0.0272,0.0052,7.5409627000000015,0.083026886,0.0122,7.1927533,0.18866894,2.3018866,10.037362,10.122869999999999,6.3448005,6.790636999999999,2,0.94232064,0.00124844,0.5213180000000001,1,8.035594,0.106731504,4.303427,8.614183,4.35,8.770994,0.106731504,9.18,4.6433334,0.13961768,1,2,9.316072,-0.08797073,0.4653633832931519,0.021499946713447567,33.99788284301758,28.068286895751953,7.599553,0.05022,0.049953,0.6700339644781484,0.016432386341104083
47,47,47,47,69,69,J132202.09+311642.1,JINGLE65 ,65,4623-301-3-0259-0011,1237665329858150411,2369057570733189120,2104,53852,597,200.50873700000002,31.278382,0.02481,1e-05,108.28017,1,-0.41451097,-0.73079216,8.722244,8.831209,8.735283,10.236669000000001,10.26,0.01999998,10.272919,10.512369999999999,0.048188727,10.26,0.08500004,10.318555,0.086688995,10.196034,0.16359286,8.997839,2.6215174,0.41985044,66.25706,3.8768458,1.7860409,4.63205,0.1777001,0.19741456,-0.013000000000000001,0.13250001,0.16462913,0.0023943128,0.1256077,0.0017795907,0.032,0.012499999,0.28360632,0.24303804,0.039706923,0.31175384,0.06991082400000001,0.27875359999999993,0.04114369,0.34830487,0.07205783,1.957616,5.4254865999999975,9.476208,13.272173,6,3,1,1,1,1,0.013999999999999999,0.0068,4.4,0.0135,0.0068,7.239942599999999,0.21875574,0.011899999,7.1851554,0.094887875,4.576923000000002,10.203909,10.36903,7.4486856,7.1886472999999995,2,0.9411947,0.00231216,1.89303,1,8.598825,0.06993285,7.155742,2.8618402,4.35,9.334225,0.06993285,9.17,3.049938,0.13479786,0,0,0.0,0.0,0.5180338621139526,0.02156979590654373,43.60491943359375,28.774433135986328,7.936023,0.035055,0.035629,0.6340993749772283,0.01873224791387474
48,48,48,48,72,72,J133306.57+330903.7,JINGLE68 ,68,4552-301-2-0202-0175,1237665024374866095,2374643633115654144,2109,53468,439,203.27738300000001,33.151051,0.02496,1e-05,108.94703,1,-0.48102897,-0.6916296,8.649443,8.797392,8.6437645,9.996969,9.827,0.057500362,9.915766,10.404228,0.05184478,9.99,0.09499979,9.976234,0.08426523,10.255035000000001,0.12019645400000001,7.761715,2.0230799999999998,0.7476911,42.04623,9.409953999999999,4.5836253,9.45802,-0.015179905,0.26106012,0.017,0.14,0.25622633,0.007924525,0.17041351,0.011064453,0.162,0.010000005,0.4163880999999999,0.20682588,0.05125214,0.14612803,0.024816826,0.19033168,0.058839895,0.11727127400000001,0.029837028999999998,0.57435495,3.1718319999999998,9.280086,12.975103,2,3,1,1,1,1,-0.0033,0.0061,2.4,-0.0049,0.0061,0.0,0.0,0.0049,6.805137599999999,0.19498935,2.2272727000000003,10.475171000000001,10.239049000000001,7.1572910000000025,7.3302107,2,0.762203,0.00182,0.985,1,8.320374000000001,0.099838115,4.640011,3.073492,4.35,9.055773,0.099838115,9.2,0.0,0.0,0,0,0.0,0.0,0.5442299246788025,0.03865363076329231,40.23332214355469,15.030033111572266,7.9339460000000015,0.042706,0.045325,0.5983830631111322,0.025526591146886227
49,49,49,49,73,73,J133303.09+343301.3,JINGLE69 ,69,4576-301-6-0548-0093,1237665129624240221,2243967230842791936,1993,53762,177,203.262898,34.550381,0.02497,1e-05,108.99148999999998,1,-0.5687459,-0.21918179,8.564149,8.618139,8.565203,9.604439,9.542,0.11000013,9.483913000000001,9.944908,0.04958449,9.63,0.09499979,9.651705,0.08984709,9.714531,0.14952126,8.109721,2.572946,0.29572293,74.46126600000002,5.6927012999999995,2.3140712000000003,6.4698839999999995,-0.37569990000000003,0.26423305,-0.40299999999999997,0.11750001,-0.45177302,0.008777565,-0.5232629,0.008195474,-0.588,0.095,-0.14808688,-0.32790214,0.046201542000000005,-0.5086383,0.042028498,-0.3098039,0.053178914,-0.49485004,0.04071511,1.2147896,4.5692925,8.794002,14.052529000000002,41,3,1,1,1,1,0.0125,0.0034,4.3,0.0123,0.0034,7.205201,0.12004889,0.0,0.0,0.0,0.0,9.894335,9.715,6.574775999999999,6.879956,0,0.9037995000000001,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.85,0.0,0.0,0,0,0.0,0.0,0.4789414703845978,0.0308698695152998,40.34941101074219,16.806976318359375,7.552036999999999,0.063837,0.059089,0.584229493409567,0.023007103646389467
50,50,50,50,75,75,J141658.36+013825.5,JINGLE71 ,71,1458-301-2-0597-0085,1237651735771938901,600134920370677760,533,51994,110,214.243189,1.640432,0.02506,1e-05,109.3917,1,-0.53199124,-0.36728334,8.598477,8.677292999999999,8.536842,9.656362,9.447000000000001,0.015000343000000001,9.78458,10.258583,0.049437784000000005,9.66,0.07499981,9.738427,0.08839464,9.824878,0.1333773,8.117263000000001,2.4199803,0.86751896,30.10997,4.121002,1.9572481,3.7512035000000004,-0.017629903,0.20121744,0.237,0.0925,0.21714205,0.006072473,0.12598372,0.007136629,0.16699999999999998,0.065,0.28520232,0.20682588,0.05125214,0.2121876000000001,0.013321916999999999,0.20412,0.057001147,0.2121876000000001,0.0159863,0.80699867,2.9679596,9.310596,12.200225,2,3,1,1,1,1,0.0053,0.0048,3.7,0.0037,0.0048,6.686681299999999,0.5634091,0.0,0.0,0.0,0.0,10.307122,10.157154,7.0261073000000005,7.0034604000000025,1,0.9409175999999999,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38,1.6716832,0.14975843,1,1,9.584173,-0.07218838,0.4985434412956238,0.022346502169966698,42.055397033691406,26.318044662475586,7.681717,0.043982,0.046854,0.5516523743773235,0.014533340467733294
51,51,51,51,76,76,J133451.23+340319.8,JINGLE180,180,4576-301-5-0551-0038,1237665129087565862,2243933970616051712,1993,53762,56,203.713482,34.055519,0.02509,1e-05,109.5251,1,-0.5007785,-0.75991404,8.629214,8.8129225,8.736885000000001,10.375529,10.27,0.08500004,10.340513,10.499857,0.04857662,10.38,0.09000015,10.381548,0.09490061,10.376862,0.22137077,8.670428,2.3796728,0.3720135,69.418274,5.997307,2.7800071,7.6154199999999985,0.22474009999999997,0.17868733,0.062,0.1475,0.051077303,0.0030248420000000002,0.04138774,0.003621072,-0.128,0.042499997000000005,0.35126290000000004,0.120573945,0.04935164400000002,0.09342169,0.017511874,0.16731735,0.05022453,0.13353892,0.01916005,2.2551095,5.33136,9.397589,14.052529000000002,26,3,1,1,1,1,0.0288,0.0047,8.3,0.0269,0.0047,7.549289999999999,0.07588044599999999,0.0,0.0,0.0,0.0,10.239239,10.253338000000001,7.5163902999999985,7.548635000000001,1,0.86941624,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.24,0.0,0.0,0,0,0.0,0.0,0.5511111617088318,0.0339120589196682,38.41519165039063,17.93509864807129,8.109249,0.036327,0.040562,0.7492388364019675,0.02672479086904823
52,52,52,52,78,78,J130037.86+280328.6,JINGLE72 ,72,5087-301-6-0275-0183,1237667324334637239,2523263257213429760,2241,54169,442,195.157753,28.057966999999998,0.02553,1e-05,111.482445,1,-0.451988,-0.67166007,8.680325,8.800295,8.634754,9.949667999999999,9.792,0.01,10.156547999999999,10.564454,0.04862569,9.92,0.11000013,10.022772999999999,0.10737467,9.87465,0.14973746,8.248130999999999,2.4128003,0.40938544,66.95096600000001,5.301533,2.5538504,6.820326299999999,0.2804001,0.2608366,0.787,0.22750002,0.5008375,0.003335913,0.42291155,0.0028005460999999997,0.642,0.01,0.6513004,0.61384183,0.023246907,0.61278385,0.012711058,0.63848925,0.024959454,0.63848925,0.012978915,1.3778818000000002,4.139638,9.717044999999999,15.114897000000001,170,3,1,1,1,1,0.0275,0.0051,5.4,0.0266,0.0051,7.5598054,0.08326699,0.0252,7.5363240000000005,0.094786495,4.581818,10.564138999999999,10.700876,7.7683682,7.4060286999999985,2,0.8874662,0.00323,3.94,1,8.942174000000003,0.0542302,10.430014,3.270608,4.35,9.677574,0.0542302,8.91,0.0,0.0,0,0,0.0,0.0,0.5339536666870117,0.02403721585869789,38.56394577026367,27.17478179931641,8.143884,0.029596,0.028539,0.6623736120142218,0.01800363825247283
53,53,53,53,79,79,J122337.49-002821.3,JINGLE73 ,73,756-301-2-0468-0185 ,1237648720696443065,324266353550714880,288,52000,26,185.90621000000002,-0.472588,0.02554,1e-05,111.52694,1,-0.4999125,-0.40788546,8.630089,8.700550999999999,8.557829,9.72228,9.517000000000001,0.01,9.666277000000001,10.162003,0.04957821,9.74,0.099999905,9.773306,0.07989359,9.87243,0.14721763,7.814649,2.1069584,0.5863301999999999,54.786125,5.89559,2.9665458,7.0484943,0.0320801,0.24903813,-0.078,0.1125,0.002174855,0.0074528693000000005,-0.10258446,0.009327331999999999,-0.063,0.01,0.16690047,-0.031517047,0.04669833,-0.10237289999999999,0.016492193999999998,-0.040958595,0.052497137,-0.12493873400000001,0.023162372,0.5834931,3.4817376,9.032612,0.0,1,1,1,1,1,1,0.032,0.0066,5.0,0.0309,0.0066,7.625228999999999,0.09276193,0.0,0.0,0.0,0.0,10.225684,9.943,6.9078100000000004,7.090963,0,0.86419195,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.12,0.0,0.0,0,0,0.0,0.0,0.4877213537693024,0.03691248595714569,28.11544418334961,14.968877792358398,7.749383,0.05439600000000002,0.052646000000000005,0.5655375514269747,0.018366755156424032
54,54,54,54,80,80,J125837.28+271035.8,JINGLE74 ,74,5087-301-4-0273-0090,1237667323260764250,2522033722530752512,2240,53823,65,194.655342,27.176613,0.02557,1e-05,111.66045,1,-0.5078099,-0.43130329999999995,8.622159,8.705518,8.496782000000001,9.610451,9.317,0.022500037999999997,9.550824,10.241082,0.05123891,9.62,0.07499981,9.66156,0.07274103,9.756260000000001,0.10959462,7.852545,2.1911417999999996,0.7267359999999999,43.851836999999996,4.4758654,2.2401927,4.6839757,0.18820009,0.20346616,0.287,0.085,0.29518837,0.005925269,0.24399862,0.008386292,0.302,0.03750001,0.6394958000000001,0.20139714,0.035508353,0.2600714,0.021476101,0.1986571,0.038481787,0.26717174,0.023475378999999998,0.7725259,1.9285636999999998,9.365184,15.114897000000001,181,3,1,1,1,1,0.0173,0.0056,6.3,0.0156,0.0056,7.329434,0.15590058,0.0121,7.2190948000000015,0.093319476,4.6538463,10.456814999999999,10.304275500000001,6.607177,7.1000257,2,0.92275536,0.004379999999999999,1.02,2,8.412165,0.0,2.6399974999999998,4.6495047,4.35,9.147564,0.0,9.42,0.0,0.0,1,1,9.361316,-0.24913502,0.5634685158729553,0.023585345596075058,45.72259521484375,28.019859313964844,7.797838,0.044128,0.043,0.594899935745009,0.014124514599769331
55,55,55,55,81,81,J133538.40+255230.9,JINGLE75 ,75,5087-301-3-0329-0028,1237667322727563292,2527676697541634048,2245,54208,114,203.91003600000002,25.875259,0.02562,1e-05,111.88296499999998,1,-0.45870048,-0.599113,8.673065,8.774932000000002,8.72863,10.448959,10.22,0.03000021,10.336563,10.548011,0.048743117999999995,10.43,0.08500004,10.415935000000001,0.0916872,10.564815,0.1950155,8.248786,2.1899947999999996,0.43971333,64.93462,8.68945,4.245118,10.744187,-0.31525990000000004,0.32132918,-0.483,0.5675,0.07826604,0.0072080973,0.01813348,0.008585470999999999,-0.023,0.025,0.38493744,0.064457975,0.06739053,0.0128372125,0.012649354,0.07188199,0.07360924,0.0128372125,0.016865805,0.81661326,4.1335073,9.265146000000001,12.073457000000001,1,2,1,1,1,1,0.0156,0.0055,4.3,0.015,0.0055,7.3141300000000005,0.15924129999999995,0.0,0.0,0.0,0.0,10.445195,10.1017475,7.106486,7.4320070000000005,0,0.7750776999999999,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.79,0.0,0.0,1,1,9.771633999999999,-0.67732525,0.4756689667701721,0.03154672682285309,41.01004409790039,16.21392822265625,8.001244999999999,0.054416999999999986,0.059566,0.6040339857735977,0.02787398856733846
56,56,56,56,84,84,J141330.00+001109.0,JINGLE78 ,78,752-301-4-0466-0186 ,1237648704590184634,342366782285178880,304,51609,339,213.375002,0.185844,0.02574,1e-05,112.41708,1,-0.45039997,-0.5251744,8.682053999999999,8.753927000000001,8.603802,9.755764,9.677,0.097500324,9.595972,10.074098,0.05005863,9.79,0.10000038,9.809789,0.084935665,9.866525,0.14551544,8.251117,2.5448678,0.31072912,73.46247,4.8269470000000005,2.2039852000000004,6.181481400000001,-0.0695099,0.2096073,-0.423,0.135,-0.20877254,0.006651781,-0.3019354,0.0074525103,-0.263,0.017499998,0.15733632,-0.18708666,0.06681454,-0.23657201,0.022463507999999997,-0.18708666,0.07349599,-0.24412514,0.022857602999999997,0.786579,3.9792080000000003,8.921424,0.0,1,1,1,1,1,1,0.0099,0.0044,4.1,0.0093,0.0044,7.110658,0.20547265,0.0,0.0,0.0,0.0,10.074838,9.870111,6.6372075,7.0358300000000025,0,0.91000926,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84,0.0,0.0,0,0,0.0,0.0,0.4991535544395447,0.02620531991124153,37.603946685791016,22.09161949157715,7.590510000000001,0.064343,0.064475,0.6976296016738948,0.019607224380754445
57,57,57,57,85,85,J134018.24+320911.2,JINGLE79 ,79,4576-301-1-0561-0079,1237665126940737615,2374532582441248768,2109,53468,35,205.076024,32.153135999999996,0.02578,1e-05,112.59511599999999,1,-0.41990340000000004,-0.4749596,8.716064999999999,8.747618,8.616146,9.802075,9.722000000000001,0.11250019,9.756287,10.116394999999999,0.049907815,9.84,0.10500002,9.820685000000001,0.08595848,10.062051,0.17141132,8.134605,2.213553,0.6369081999999999,51.035698,5.3868876,2.6489215,6.082408,-0.1337499,0.28038195,-0.45299999999999996,0.16499999,-0.08999754,0.008818796,-0.15777802,0.010878236000000001,-0.14800000000000002,0.012499995500000001,0.14165899999999998,-0.14266749,0.04825494,-0.25181198,0.04653155,-0.14874166,0.055051416,-0.28399667,0.05846272,0.56193227,2.8560307000000003,8.941125999999997,12.594234,1,2,1,1,1,1,-0.002,0.0049,1.9,-0.0026,0.0049,0.0,0.0,0.0,0.0,0.0,0.0,10.112964,9.865459,6.7033385999999995,6.789581,0,0.88844705,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0,0,0.0,0.0,0.4771797955036163,0.046780556440353394,34.20737075805664,10.686565399169922,7.496355,0.069378,0.06896000000000001,0.5632637321753939,0.02733059254331039
